freq,unit,sector,cofog99,na_item,geo,valor,estado,anyo
A,MIO_EUR,S13,GF1005,TE,DE,58865.0,p,2022
A,MIO_EUR,S13,GF1005,TE,DE,64279.0,p,2023
A,MIO_EUR,S13,GF1005,TE,DE,71737.0,p,2024
A,MIO_EUR,S13,GF1005,TE,ES,18647.0,,2018
A,MIO_EUR,S13,GF1005,TE,ES,20087.0,,2019
A,MIO_EUR,S13,GF1005,TE,ES,42338.0,,2020
A,MIO_EUR,S13,GF1005,TE,ES,32137.0,,2021
A,MIO_EUR,S13,GF1005,TE,ES,21609.0,,2022
A,MIO_EUR,S13,GF1005,TE,ES,22995.0,,2023
A,MIO_EUR,S13,GF1005,TE,ES,24077.0,p,2024
A,MIO_EUR,S13,GF1005,TE,EU27_2020,177142.6,,2018
A,MIO_EUR,S13,GF1005,TE,EU27_2020,180324.6,,2019
A,MIO_EUR,S13,GF1005,TE,EU27_2020,298140.7,,2020
A,MIO_EUR,S13,GF1005,TE,EU27_2020,245710.2,,2021
A,MIO_EUR,S13,GF1005,TE,EU27_2020,186714.6,,2022
A,MIO_EUR,S13,GF1005,TE,EU27_2020,198084.1,,2023
A,MIO_EUR,S13,GF1005,TE,EU27_2020,214201.1,,2024
A,MIO_EUR,S13,GF1005,TE,FR,44108.0,,2018
A,MIO_EUR,S13,GF1005,TE,FR,44881.4,,2019
A,MIO_EUR,S13,GF1005,TE,FR,75085.9,,2020
A,MIO_EUR,S13,GF1005,TE,FR,58372.9,,2021
A,MIO_EUR,S13,GF1005,TE,FR,44181.2,,2022
A,MIO_EUR,S13,GF1005,TE,FR,45853.6,p,2023
A,MIO_EUR,S13,GF1005,TE,FR,48520.9,p,2024
A,MIO_EUR,S13,GF1005,TE,IT,18387.0,,2018
A,MIO_EUR,S13,GF1005,TE,IT,19192.0,,2019
A,MIO_EUR,S13,GF1005,TE,IT,41234.0,,2020
A,MIO_EUR,S13,GF1005,TE,IT,26057.0,,2021
A,MIO_EUR,S13,GF1005,TE,IT,17939.0,,2022
A,MIO_EUR,S13,GF1005,TE,IT,19345.0,,2023
A,MIO_EUR,S13,GF1005,TE,IT,20257.0,,2024
A,MIO_EUR,S13,GF1005,TE,PT,1258.2,,2018
A,MIO_EUR,S13,GF1005,TE,PT,1214.2,,2019
A,MIO_EUR,S13,GF1005,TE,PT,1674.8,,2020
