Comunidades autónomas;Tipología penal;periodo;Total
CANARIAS;6.1.-Tráfico de drogas;2023;764
CANARIAS;6.1.-Tráfico de drogas;2022;744
CANARIAS;6.1.-Tráfico de drogas;2021;531
CANARIAS;6.1.-Tráfico de drogas;2020;573
CANARIAS;6.1.-Tráfico de drogas;2019;603
CANARIAS;6.1.-Tráfico de drogas;2018;620
CANARIAS;6.2.-Contra la seguridad vial;2024;2.736
CANARIAS;6.2.-Contra la seguridad vial;2023;2.802
CANARIAS;6.2.-Contra la seguridad vial;2022;2.799
CANARIAS;6.2.-Contra la seguridad vial;2021;2.494
CANARIAS;6.2.-Contra la seguridad vial;2020;2.316
CANARIAS;6.2.-Contra la seguridad vial;2019;2.779
CANARIAS;6.2.-Contra la seguridad vial;2018;2.590
CANARIAS;6.3.-Otros contra la seguridad colectiva;2024;234
CANARIAS;6.3.-Otros contra la seguridad colectiva;2023;159
CANARIAS;6.3.-Otros contra la seguridad colectiva;2022;106
CANARIAS;6.3.-Otros contra la seguridad colectiva;2021;71
CANARIAS;6.3.-Otros contra la seguridad colectiva;2020;76
CANARIAS;6.3.-Otros contra la seguridad colectiva;2019;57
CANARIAS;6.3.-Otros contra la seguridad colectiva;2018;86
CANARIAS;7. FALSEDADES;2024;1.522
CANARIAS;7. FALSEDADES;2023;1.269
CANARIAS;7. FALSEDADES;2022;1.290
CANARIAS;7. FALSEDADES;2021;1.208
CANARIAS;7. FALSEDADES;2020;1.000
CANARIAS;7. FALSEDADES;2019;1.114
CANARIAS;7. FALSEDADES;2018;754
CANARIAS;8. ADMÓN. PÚBLICA;2024;29
CANARIAS;8. ADMÓN. PÚBLICA;2023;25
CANARIAS;8. ADMÓN. PÚBLICA;2022;23
CANARIAS;8. ADMÓN. PÚBLICA;2021;33
CANARIAS;8. ADMÓN. PÚBLICA;2020;17
CANARIAS;8. ADMÓN. PÚBLICA;2019;17
CANARIAS;8. ADMÓN. PÚBLICA;2018;13
CANARIAS;9. ADMÓN. JUSTICIA;2024;2.476
CANARIAS;9. ADMÓN. JUSTICIA;2023;2.295
CANARIAS;9. ADMÓN. JUSTICIA;2022;1.975
CANARIAS;9. ADMÓN. JUSTICIA;2021;1.821
CANARIAS;9. ADMÓN. JUSTICIA;2020;1.720
CANARIAS;9. ADMÓN. JUSTICIA;2019;1.721
CANARIAS;9. ADMÓN. JUSTICIA;2018;1.485
CANARIAS;10. ORDEN PÚBLICO;2024;1.217
CANARIAS;10. ORDEN PÚBLICO;2023;1.099
CANARIAS;10. ORDEN PÚBLICO;2022;935
CANARIAS;10. ORDEN PÚBLICO;2021;1.082
CANARIAS;10. ORDEN PÚBLICO;2020;1.395
CANARIAS;10. ORDEN PÚBLICO;2019;922
CANARIAS;10. ORDEN PÚBLICO;2018;855
CANARIAS;11. LEGISLACIÓN ESPECIAL;2024;7
CANARIAS;11. LEGISLACIÓN ESPECIAL;2023;10
CANARIAS;11. LEGISLACIÓN ESPECIAL;2022;1
CANARIAS;11. LEGISLACIÓN ESPECIAL;2021;1
CANARIAS;11. LEGISLACIÓN ESPECIAL;2020;1
CANARIAS;11. LEGISLACIÓN ESPECIAL;2019;13
CANARIAS;11. LEGISLACIÓN ESPECIAL;2018;0
CANARIAS;12. OTRAS INFRACCIONES PENALES;2024;678
CANARIAS;12. OTRAS INFRACCIONES PENALES;2023;693
CANARIAS;12. OTRAS INFRACCIONES PENALES;2022;668
CANARIAS;12. OTRAS INFRACCIONES PENALES;2021;562
CANARIAS;12. OTRAS INFRACCIONES PENALES;2020;493
CANARIAS;12. OTRAS INFRACCIONES PENALES;2019;427
CANARIAS;12. OTRAS INFRACCIONES PENALES;2018;383
CANARIAS;TOTAL INFRACCIONES PENALES;2024;106.985
CANARIAS;TOTAL INFRACCIONES PENALES;2023;104.222
CANARIAS;TOTAL INFRACCIONES PENALES;2022;95.451
CANARIAS;TOTAL INFRACCIONES PENALES;2021;81.232
CANARIAS;TOTAL INFRACCIONES PENALES;2020;83.635
CANARIAS;TOTAL INFRACCIONES PENALES;2019;95.639
CANARIAS;TOTAL INFRACCIONES PENALES;2018;90.649
CANTABRIA;1. CONTRA LAS PERSONAS;2024;2.782
CANTABRIA;1. CONTRA LAS PERSONAS;2023;2.738
CANTABRIA;1. CONTRA LAS PERSONAS;2022;2.463
CANTABRIA;1. CONTRA LAS PERSONAS;2021;2.069
CANTABRIA;1. CONTRA LAS PERSONAS;2020;1.748
CANTABRIA;1. CONTRA LAS PERSONAS;2019;2.053
CANTABRIA;1. CONTRA LAS PERSONAS;2018;2.110
CANTABRIA;1.1.-Homicidios dolosos/asesinatos;2024;21
CANTABRIA;1.1.-Homicidios dolosos/asesinatos;2023;10
CANTABRIA;1.1.-Homicidios dolosos/asesinatos;2022;12
CANTABRIA;1.1.-Homicidios dolosos/asesinatos;2021;15
CANTABRIA;1.1.-Homicidios dolosos/asesinatos;2020;4
CANTABRIA;1.1.-Homicidios dolosos/asesinatos;2019;15
CANTABRIA;1.1.-Homicidios dolosos/asesinatos;2018;5
CANTABRIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;3
CANTABRIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;0
CANTABRIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;1
CANTABRIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;4
CANTABRIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;1
CANTABRIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;6
CANTABRIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;2
CANTABRIA;1.2.-Lesiones;2024;1.566
CANTABRIA;1.2.-Lesiones;2023;1.587
CANTABRIA;1.2.-Lesiones;2022;1.504
CANTABRIA;1.2.-Lesiones;2021;1.244
CANTABRIA;1.2.-Lesiones;2020;1.042
CANTABRIA;1.2.-Lesiones;2019;1.300
CANTABRIA;1.2.-Lesiones;2018;1.424
CANTABRIA;1.3.-Malos tratos ámbito familiar;2024;1.066
CANTABRIA;1.3.-Malos tratos ámbito familiar;2023;1.032
CANTABRIA;1.3.-Malos tratos ámbito familiar;2022;865
CANTABRIA;1.3.-Malos tratos ámbito familiar;2021;708
CANTABRIA;1.3.-Malos tratos ámbito familiar;2020;609
CANTABRIA;1.3.-Malos tratos ámbito familiar;2019;633
CANTABRIA;1.3.-Malos tratos ámbito familiar;2018;599
CANTABRIA;1.4.-Otros contra las personas;2024;129
CANTABRIA;1.4.-Otros contra las personas;2023;109
CANTABRIA;1.4.-Otros contra las personas;2022;82
CANTABRIA;1.4.-Otros contra las personas;2021;102
CANTABRIA;1.4.-Otros contra las personas;2020;93
CANTABRIA;1.4.-Otros contra las personas;2019;105
CANTABRIA;1.4.-Otros contra las personas;2018;82
CANTABRIA;2. CONTRA LA LIBERTAD;2024;1.903
CANTABRIA;2. CONTRA LA LIBERTAD;2023;1.775
CANTABRIA;2. CONTRA LA LIBERTAD;2022;1.655
CANTABRIA;2. CONTRA LA LIBERTAD;2021;1.695
CANTABRIA;2. CONTRA LA LIBERTAD;2020;1.450
CANTABRIA;2. CONTRA LA LIBERTAD;2019;1.455
CANTABRIA;2. CONTRA LA LIBERTAD;2018;1.366
CANTABRIA;2.1.-Malos tratos habituales en el ámbito familiar;2024;190
CANTABRIA;2.1.-Malos tratos habituales en el ámbito familiar;2023;190
CANTABRIA;2.1.-Malos tratos habituales en el ámbito familiar;2022;163
CANTABRIA;2.1.-Malos tratos habituales en el ámbito familiar;2021;149
CANTABRIA;2.1.-Malos tratos habituales en el ámbito familiar;2020;129
CANTABRIA;2.1.-Malos tratos habituales en el ámbito familiar;2019;135
CANTABRIA;2.1.-Malos tratos habituales en el ámbito familiar;2018;121
CANTABRIA;2.2.-Otros contra la libertad;2024;1.713
CANTABRIA;2.2.-Otros contra la libertad;2023;1.585
CANTABRIA;2.2.-Otros contra la libertad;2022;1.492
CANTABRIA;2.2.-Otros contra la libertad;2021;1.546
CANTABRIA;2.2.-Otros contra la libertad;2020;1.321
CANTABRIA;2.2.-Otros contra la libertad;2019;1.320
CANTABRIA;2.2.-Otros contra la libertad;2018;1.245
CANTABRIA;3. LIBERTAD SEXUAL;2024;188
CANTABRIA;3. LIBERTAD SEXUAL;2023;169
CANTABRIA;3. LIBERTAD SEXUAL;2022;162
CANTABRIA;3. LIBERTAD SEXUAL;2021;130
CANTABRIA;3. LIBERTAD SEXUAL;2020;89
CANTABRIA;3. LIBERTAD SEXUAL;2019;107
CANTABRIA;3. LIBERTAD SEXUAL;2018;102
CANTABRIA;3.1.-Agresión sexual;2024;102
CANTABRIA;3.1.-Agresión sexual;2023;103
CANTABRIA;3.1.-Agresión sexual;2022;90
CANTABRIA;3.1.-Agresión sexual;2021;78
CANTABRIA;3.1.-Agresión sexual;2020;48
CANTABRIA;3.1.-Agresión sexual;2019;66
CANTABRIA;3.1.-Agresión sexual;2018;60
CANTABRIA;3.2.-Agresión sexual con penetración;2024;43
CANTABRIA;3.2.-Agresión sexual con penetración;2023;34
CANTABRIA;3.2.-Agresión sexual con penetración;2022;39
CANTABRIA;3.2.-Agresión sexual con penetración;2021;30
CANTABRIA;3.2.-Agresión sexual con penetración;2020;16
CANTABRIA;3.2.-Agresión sexual con penetración;2019;15
CANTABRIA;3.2.-Agresión sexual con penetración;2018;15
CANTABRIA;3.3.-Corrupción de menores o incapacitados;2024;1
CANTABRIA;3.3.-Corrupción de menores o incapacitados;2023;3
CANTABRIA;3.3.-Corrupción de menores o incapacitados;2022;4
CANTABRIA;3.3.-Corrupción de menores o incapacitados;2021;1
CANTABRIA;3.3.-Corrupción de menores o incapacitados;2020;2
CANTABRIA;3.3.-Corrupción de menores o incapacitados;2019;2
CANTABRIA;3.3.-Corrupción de menores o incapacitados;2018;1
CANTABRIA;3.4.-Pornografía de menores;2024;12
CANTABRIA;3.4.-Pornografía de menores;2023;7
CANTABRIA;3.4.-Pornografía de menores;2022;11
CANTABRIA;3.4.-Pornografía de menores;2021;5
CANTABRIA;3.4.-Pornografía de menores;2020;5
CANTABRIA;3.4.-Pornografía de menores;2019;8
CANTABRIA;3.4.-Pornografía de menores;2018;8
CANTABRIA;3.5.-Otros contra la libertad sexual;2024;30
CANTABRIA;3.5.-Otros contra la libertad sexual;2023;22
CANTABRIA;3.5.-Otros contra la libertad sexual;2022;18
CANTABRIA;3.5.-Otros contra la libertad sexual;2021;16
CANTABRIA;3.5.-Otros contra la libertad sexual;2020;18
CANTABRIA;3.5.-Otros contra la libertad sexual;2019;16
CANTABRIA;3.5.-Otros contra la libertad sexual;2018;18
CANTABRIA;4. RELACIONES FAMILIARES;2024;47
CANTABRIA;4. RELACIONES FAMILIARES;2023;53
CANTABRIA;4. RELACIONES FAMILIARES;2022;55
CANTABRIA;4. RELACIONES FAMILIARES;2021;38
CANTABRIA;4. RELACIONES FAMILIARES;2020;40
CANTABRIA;4. RELACIONES FAMILIARES;2019;41
CANTABRIA;4. RELACIONES FAMILIARES;2018;43
CANTABRIA;5. PATRIMONIO;2024;17.730
CANTABRIA;5. PATRIMONIO;2023;17.503
CANTABRIA;5. PATRIMONIO;2022;17.321
CANTABRIA;5. PATRIMONIO;2021;14.239
CANTABRIA;5. PATRIMONIO;2020;11.558
CANTABRIA;5. PATRIMONIO;2019;12.953
CANTABRIA;5. PATRIMONIO;2018;12.552
CANTABRIA;5.1.-Hurtos;2024;4.706
CANTABRIA;5.1.-Hurtos;2023;4.831
CANTABRIA;5.1.-Hurtos;2022;4.878
CANTABRIA;5.1.-Hurtos;2021;3.820
CANTABRIA;5.1.-Hurtos;2020;3.236
CANTABRIA;5.1.-Hurtos;2019;4.868
CANTABRIA;5.1.-Hurtos;2018;4.669
CANTABRIA;5.2.-Robos con fuerza en las cosas;2024;2.674
CANTABRIA;5.2.-Robos con fuerza en las cosas;2023;2.797
CANTABRIA;5.2.-Robos con fuerza en las cosas;2022;2.841
CANTABRIA;5.2.-Robos con fuerza en las cosas;2021;2.528
CANTABRIA;5.2.-Robos con fuerza en las cosas;2020;2.225
CANTABRIA;5.2.-Robos con fuerza en las cosas;2019;2.471
CANTABRIA;5.2.-Robos con fuerza en las cosas;2018;2.559
CANTABRIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;584
CANTABRIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;511
CANTABRIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;578
CANTABRIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;501
CANTABRIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;464
CANTABRIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;439
CANTABRIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;519
CANTABRIA;5.2.2.-Robos con fuerza en viviendas;2024;1.102
CANTABRIA;5.2.2.-Robos con fuerza en viviendas;2023;1.291
CANTABRIA;5.2.2.-Robos con fuerza en viviendas;2022;1.348
CANTABRIA;5.2.2.-Robos con fuerza en viviendas;2021;1.167
CANTABRIA;5.2.2.-Robos con fuerza en viviendas;2020;858
CANTABRIA;5.2.2.-Robos con fuerza en viviendas;2019;1.068
CANTABRIA;5.2.2.-Robos con fuerza en viviendas;2018;979
CANTABRIA;5.2.3.-Robos con fuerza en establecimientos;2024;454
CANTABRIA;5.2.3.-Robos con fuerza en establecimientos;2023;465
CANTABRIA;5.2.3.-Robos con fuerza en establecimientos;2022;445
CANTABRIA;5.2.3.-Robos con fuerza en establecimientos;2021;437
CANTABRIA;5.2.3.-Robos con fuerza en establecimientos;2020;499
CANTABRIA;5.2.3.-Robos con fuerza en establecimientos;2019;540
CANTABRIA;5.2.3.-Robos con fuerza en establecimientos;2018;581
CANTABRIA;5.3.-Robos con violencia o intimidación;2024;245
CANTABRIA;5.3.-Robos con violencia o intimidación;2023;255
CANTABRIA;5.3.-Robos con violencia o intimidación;2022;242
CANTABRIA;5.3.-Robos con violencia o intimidación;2021;194
CANTABRIA;5.3.-Robos con violencia o intimidación;2020;178
CANTABRIA;5.3.-Robos con violencia o intimidación;2019;223
CANTABRIA;5.3.-Robos con violencia o intimidación;2018;177
CANTABRIA;5.3.1.-Robos con violencia en vía pública;2024;131
CANTABRIA;5.3.1.-Robos con violencia en vía pública;2023;129
CANTABRIA;5.3.1.-Robos con violencia en vía pública;2022;109
CANTABRIA;5.3.1.-Robos con violencia en vía pública;2021;99
CANTABRIA;5.3.1.-Robos con violencia en vía pública;2020;82
CANTABRIA;5.3.1.-Robos con violencia en vía pública;2019;110
CANTABRIA;5.3.1.-Robos con violencia en vía pública;2018;88
CANTABRIA;5.3.2.-Robos con violencia en viviendas;2024;21
CANTABRIA;5.3.2.-Robos con violencia en viviendas;2023;32
CANTABRIA;5.3.2.-Robos con violencia en viviendas;2022;31
CANTABRIA;5.3.2.-Robos con violencia en viviendas;2021;25
CANTABRIA;5.3.2.-Robos con violencia en viviendas;2020;20
CANTABRIA;5.3.2.-Robos con violencia en viviendas;2019;25
CANTABRIA;5.3.2.-Robos con violencia en viviendas;2018;16
CANTABRIA;5.3.3.-Robos con violencia en establecimientos;2024;62
CANTABRIA;5.3.3.-Robos con violencia en establecimientos;2023;63
CANTABRIA;5.3.3.-Robos con violencia en establecimientos;2022;71
CANTABRIA;5.3.3.-Robos con violencia en establecimientos;2021;38
CANTABRIA;5.3.3.-Robos con violencia en establecimientos;2020;37
CANTABRIA;5.3.3.-Robos con violencia en establecimientos;2019;54
CANTABRIA;5.3.3.-Robos con violencia en establecimientos;2018;40
CANTABRIA;5.4.-Sustracción de vehículos;2024;165
CANTABRIA;5.4.-Sustracción de vehículos;2023;116
CANTABRIA;5.4.-Sustracción de vehículos;2022;86
CANTABRIA;5.4.-Sustracción de vehículos;2021;140
CANTABRIA;5.4.-Sustracción de vehículos;2020;100
CANTABRIA;5.4.-Sustracción de vehículos;2019;132
CANTABRIA;5.4.-Sustracción de vehículos;2018;123
CANTABRIA;5.5.-Estafas;2024;6.527
CANTABRIA;5.5.-Estafas;2023;6.161
CANTABRIA;5.5.-Estafas;2022;5.888
CANTABRIA;5.5.-Estafas;2021;4.483
CANTABRIA;5.5.-Estafas;2020;3.271
CANTABRIA;5.5.-Estafas;2019;2.261
CANTABRIA;5.5.-Estafas;2018;2.241
CANTABRIA;5.5.1.-Estafas informáticas;2024;5.774
CANTABRIA;5.5.1.-Estafas informáticas;2023;5.428
CANTABRIA;5.5.1.-Estafas informáticas;2022;4.349
CANTABRIA;5.5.1.-Estafas informáticas;2021;3.243
CANTABRIA;5.5.1.-Estafas informáticas;2020;2.513
CANTABRIA;5.5.1.-Estafas informáticas;2019;1.766
CANTABRIA;5.5.1.-Estafas informáticas;2018;1.704
CANTABRIA;5.6.-Daños;2024;2.525
CANTABRIA;5.6.-Daños;2023;2.620
CANTABRIA;5.6.-Daños;2022;2.760
CANTABRIA;5.6.-Daños;2021;2.426
CANTABRIA;5.6.-Daños;2020;2.039
CANTABRIA;5.6.-Daños;2019;2.245
CANTABRIA;5.6.-Daños;2018;2.052
CANTABRIA;5.7.-Contra la propiedad intelectual/industrial;2024;8
CANTABRIA;5.7.-Contra la propiedad intelectual/industrial;2023;18
CANTABRIA;5.7.-Contra la propiedad intelectual/industrial;2022;22
CANTABRIA;5.7.-Contra la propiedad intelectual/industrial;2021;24
CANTABRIA;5.7.-Contra la propiedad intelectual/industrial;2020;12
CANTABRIA;5.7.-Contra la propiedad intelectual/industrial;2019;17
CANTABRIA;5.7.-Contra la propiedad intelectual/industrial;2018;19
CANTABRIA;5.8.-Blanqueo de capitales;2024;2
CANTABRIA;5.8.-Blanqueo de capitales;2023;6
CANTABRIA;5.8.-Blanqueo de capitales;2022;2
CANTABRIA;5.8.-Blanqueo de capitales;2021;2
CANTABRIA;5.8.-Blanqueo de capitales;2020;0
CANTABRIA;5.8.-Blanqueo de capitales;2019;0
CANTABRIA;5.8.-Blanqueo de capitales;2018;2
CANTABRIA;5.9.-Otros contra el patrimonio;2024;878
CANTABRIA;5.9.-Otros contra el patrimonio;2023;699
CANTABRIA;5.9.-Otros contra el patrimonio;2022;602
CANTABRIA;5.9.-Otros contra el patrimonio;2021;622
CANTABRIA;5.9.-Otros contra el patrimonio;2020;497
CANTABRIA;5.9.-Otros contra el patrimonio;2019;736
CANTABRIA;5.9.-Otros contra el patrimonio;2018;710
CANTABRIA;6. SEGURIDAD COLECTIVA;2024;791
CANTABRIA;6. SEGURIDAD COLECTIVA;2023;854
CANTABRIA;6. SEGURIDAD COLECTIVA;2022;895
CANTABRIA;6. SEGURIDAD COLECTIVA;2021;777
CANTABRIA;6. SEGURIDAD COLECTIVA;2020;676
CANTABRIA;6. SEGURIDAD COLECTIVA;2019;716
CANTABRIA;6. SEGURIDAD COLECTIVA;2018;748
CANTABRIA;6.1.-Tráfico de drogas;2024;76
CANTABRIA;6.1.-Tráfico de drogas;2023;114
CANTABRIA;6.1.-Tráfico de drogas;2022;83
CANTABRIA;6.1.-Tráfico de drogas;2021;96
CANTABRIA;6.1.-Tráfico de drogas;2020;96
CANTABRIA;6.1.-Tráfico de drogas;2019;86
CANTABRIA;6.1.-Tráfico de drogas;2018;87
CANTABRIA;6.2.-Contra la seguridad vial;2024;689
CANTABRIA;6.2.-Contra la seguridad vial;2023;706
CANTABRIA;6.2.-Contra la seguridad vial;2022;772
CANTABRIA;6.2.-Contra la seguridad vial;2021;660
CANTABRIA;6.2.-Contra la seguridad vial;2020;563
CANTABRIA;6.2.-Contra la seguridad vial;2019;622
CANTABRIA;6.2.-Contra la seguridad vial;2018;644
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2024;26
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2023;34
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2022;40
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2021;21
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2020;17
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2019;8
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2018;17
CANTABRIA;7. FALSEDADES;2024;361
CANTABRIA;7. FALSEDADES;2023;251
CANTABRIA;7. FALSEDADES;2022;259
CANTABRIA;7. FALSEDADES;2021;222
CANTABRIA;7. FALSEDADES;2020;150
CANTABRIA;7. FALSEDADES;2019;162
CANTABRIA;7. FALSEDADES;2018;124
CANTABRIA;8. ADMÓN. PÚBLICA;2024;12
CANTABRIA;8. ADMÓN. PÚBLICA;2023;8
CANTABRIA;8. ADMÓN. PÚBLICA;2022;2
CANTABRIA;8. ADMÓN. PÚBLICA;2021;2
CANTABRIA;8. ADMÓN. PÚBLICA;2020;4
CANTABRIA;8. ADMÓN. PÚBLICA;2019;3
CANTABRIA;8. ADMÓN. PÚBLICA;2018;0
CANTABRIA;9. ADMÓN. JUSTICIA;2024;482
CANTABRIA;9. ADMÓN. JUSTICIA;2023;447
CANTABRIA;9. ADMÓN. JUSTICIA;2022;390
CANTABRIA;9. ADMÓN. JUSTICIA;2021;276
CANTABRIA;9. ADMÓN. JUSTICIA;2020;278
CANTABRIA;9. ADMÓN. JUSTICIA;2019;282
CANTABRIA;9. ADMÓN. JUSTICIA;2018;318
CANTABRIA;10. ORDEN PÚBLICO;2024;329
CANTABRIA;10. ORDEN PÚBLICO;2023;281
CANTABRIA;10. ORDEN PÚBLICO;2022;362
CANTABRIA;10. ORDEN PÚBLICO;2021;279
CANTABRIA;10. ORDEN PÚBLICO;2020;440
CANTABRIA;10. ORDEN PÚBLICO;2019;168
CANTABRIA;10. ORDEN PÚBLICO;2018;166
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2024;6
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2023;5
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2022;1
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2021;2
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2020;0
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2019;0
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2018;2
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2024;161
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2023;128
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2022;144
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2021;165
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2020;152
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2019;133
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2018;143
CANTABRIA;TOTAL INFRACCIONES PENALES;2024;24.792
CANTABRIA;TOTAL INFRACCIONES PENALES;2023;24.212
CANTABRIA;TOTAL INFRACCIONES PENALES;2022;23.709
CANTABRIA;TOTAL INFRACCIONES PENALES;2021;19.894
CANTABRIA;TOTAL INFRACCIONES PENALES;2020;16.585
CANTABRIA;TOTAL INFRACCIONES PENALES;2019;18.073
CANTABRIA;TOTAL INFRACCIONES PENALES;2018;17.674
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2024;9.371
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2023;9.010
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2022;8.473
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2021;7.252
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2020;6.231
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2019;7.345
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2018;7.213
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2024;56
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2023;58
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2022;55
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2021;38
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2020;44
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2019;38
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2018;34
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;12
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;10
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;16
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;13
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;16
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;8
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;11
CASTILLA Y LEÓN;1.2.-Lesiones;2024;5.435
CASTILLA Y LEÓN;1.2.-Lesiones;2023;5.181
CASTILLA Y LEÓN;1.2.-Lesiones;2022;5.126
CASTILLA Y LEÓN;1.2.-Lesiones;2021;4.220
CASTILLA Y LEÓN;1.2.-Lesiones;2020;3.471
CASTILLA Y LEÓN;1.2.-Lesiones;2019;4.571
CASTILLA Y LEÓN;1.2.-Lesiones;2018;4.594
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2024;3.568
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2023;3.475
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2022;3.046
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2021;2.786
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2020;2.513
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2019;2.447
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2018;2.376
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2024;312
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2023;296
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2022;246
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2021;208
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2020;203
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2019;289
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2018;209
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2024;6.590
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2023;6.397
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2022;6.075
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2021;6.143
