Provincias;Tipología penal;periodo;Total
Granada;3.1.-Agresión sexual;2022;164
Granada;3.1.-Agresión sexual;2021;118
Granada;3.1.-Agresión sexual;2020;102
Granada;3.1.-Agresión sexual;2019;126
Granada;3.1.-Agresión sexual;2018;142
Granada;3.2.-Agresión sexual con penetración;2024;54
Granada;3.2.-Agresión sexual con penetración;2023;48
Granada;3.2.-Agresión sexual con penetración;2022;59
Granada;3.2.-Agresión sexual con penetración;2021;65
Granada;3.2.-Agresión sexual con penetración;2020;34
Granada;3.2.-Agresión sexual con penetración;2019;46
Granada;3.2.-Agresión sexual con penetración;2018;31
Granada;3.3.-Corrupción de menores o incapacitados;2024;2
Granada;3.3.-Corrupción de menores o incapacitados;2023;2
Granada;3.3.-Corrupción de menores o incapacitados;2022;2
Granada;3.3.-Corrupción de menores o incapacitados;2021;2
Granada;3.3.-Corrupción de menores o incapacitados;2020;2
Granada;3.3.-Corrupción de menores o incapacitados;2019;5
Granada;3.3.-Corrupción de menores o incapacitados;2018;3
Granada;3.4.-Pornografía de menores;2024;7
Granada;3.4.-Pornografía de menores;2023;6
Granada;3.4.-Pornografía de menores;2022;2
Granada;3.4.-Pornografía de menores;2021;7
Granada;3.4.-Pornografía de menores;2020;11
Granada;3.4.-Pornografía de menores;2019;4
Granada;3.4.-Pornografía de menores;2018;15
Granada;3.5.-Otros contra la libertad sexual;2024;42
Granada;3.5.-Otros contra la libertad sexual;2023;40
Granada;3.5.-Otros contra la libertad sexual;2022;30
Granada;3.5.-Otros contra la libertad sexual;2021;26
Granada;3.5.-Otros contra la libertad sexual;2020;24
Granada;3.5.-Otros contra la libertad sexual;2019;28
Granada;3.5.-Otros contra la libertad sexual;2018;27
Granada;4. RELACIONES FAMILIARES;2024;191
Granada;4. RELACIONES FAMILIARES;2023;152
Granada;4. RELACIONES FAMILIARES;2022;132
Granada;4. RELACIONES FAMILIARES;2021;158
Granada;4. RELACIONES FAMILIARES;2020;153
Granada;4. RELACIONES FAMILIARES;2019;148
Granada;4. RELACIONES FAMILIARES;2018;162
Granada;5. PATRIMONIO;2024;8.150
Granada;5. PATRIMONIO;2023;7.681
Granada;5. PATRIMONIO;2022;6.760
Granada;5. PATRIMONIO;2021;5.936
Granada;5. PATRIMONIO;2020;5.010
Granada;5. PATRIMONIO;2019;5.507
Granada;5. PATRIMONIO;2018;5.807
Granada;5.1.-Hurtos;2024;2.644
Granada;5.1.-Hurtos;2023;2.579
Granada;5.1.-Hurtos;2022;2.146
Granada;5.1.-Hurtos;2021;1.731
Granada;5.1.-Hurtos;2020;1.458
Granada;5.1.-Hurtos;2019;2.041
Granada;5.1.-Hurtos;2018;2.054
Granada;5.2.-Robos con fuerza en las cosas;2024;925
Granada;5.2.-Robos con fuerza en las cosas;2023;887
Granada;5.2.-Robos con fuerza en las cosas;2022;784
Granada;5.2.-Robos con fuerza en las cosas;2021;804
Granada;5.2.-Robos con fuerza en las cosas;2020;743
Granada;5.2.-Robos con fuerza en las cosas;2019;710
Granada;5.2.-Robos con fuerza en las cosas;2018;907
Granada;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;206
Granada;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;198
Granada;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;188
Granada;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;190
Granada;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;145
Granada;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;123
Granada;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;228
Granada;5.2.2.-Robos con fuerza en viviendas;2024;286
Granada;5.2.2.-Robos con fuerza en viviendas;2023;291
Granada;5.2.2.-Robos con fuerza en viviendas;2022;276
Granada;5.2.2.-Robos con fuerza en viviendas;2021;321
Granada;5.2.2.-Robos con fuerza en viviendas;2020;237
Granada;5.2.2.-Robos con fuerza en viviendas;2019;283
Granada;5.2.2.-Robos con fuerza en viviendas;2018;328
Granada;5.2.3.-Robos con fuerza en establecimientos;2024;197
Granada;5.2.3.-Robos con fuerza en establecimientos;2023;185
Granada;5.2.3.-Robos con fuerza en establecimientos;2022;148
Granada;5.2.3.-Robos con fuerza en establecimientos;2021;166
Granada;5.2.3.-Robos con fuerza en establecimientos;2020;217
Granada;5.2.3.-Robos con fuerza en establecimientos;2019;153
Granada;5.2.3.-Robos con fuerza en establecimientos;2018;205
Granada;5.3.-Robos con violencia o intimidación;2024;348
Granada;5.3.-Robos con violencia o intimidación;2023;311
Granada;5.3.-Robos con violencia o intimidación;2022;337
Granada;5.3.-Robos con violencia o intimidación;2021;284
Granada;5.3.-Robos con violencia o intimidación;2020;299
Granada;5.3.-Robos con violencia o intimidación;2019;376
Granada;5.3.-Robos con violencia o intimidación;2018;363
Granada;5.3.1.-Robos con violencia en vía pública;2024;197
Granada;5.3.1.-Robos con violencia en vía pública;2023;164
Granada;5.3.1.-Robos con violencia en vía pública;2022;199
Granada;5.3.1.-Robos con violencia en vía pública;2021;169
Granada;5.3.1.-Robos con violencia en vía pública;2020;142
Granada;5.3.1.-Robos con violencia en vía pública;2019;193
Granada;5.3.1.-Robos con violencia en vía pública;2018;173
Granada;5.3.2.-Robos con violencia en viviendas;2024;26
Granada;5.3.2.-Robos con violencia en viviendas;2023;29
Granada;5.3.2.-Robos con violencia en viviendas;2022;28
Granada;5.3.2.-Robos con violencia en viviendas;2021;28
Granada;5.3.2.-Robos con violencia en viviendas;2020;30
Granada;5.3.2.-Robos con violencia en viviendas;2019;31
Granada;5.3.2.-Robos con violencia en viviendas;2018;36
Granada;5.3.3.-Robos con violencia en establecimientos;2024;96
Granada;5.3.3.-Robos con violencia en establecimientos;2023;98
Granada;5.3.3.-Robos con violencia en establecimientos;2022;89
Granada;5.3.3.-Robos con violencia en establecimientos;2021;66
Granada;5.3.3.-Robos con violencia en establecimientos;2020;100
Granada;5.3.3.-Robos con violencia en establecimientos;2019;109
Granada;5.3.3.-Robos con violencia en establecimientos;2018;112
Granada;5.4.-Sustracción de vehículos;2024;129
Granada;5.4.-Sustracción de vehículos;2023;149
Granada;5.4.-Sustracción de vehículos;2022;112
Granada;5.4.-Sustracción de vehículos;2021;108
Granada;5.4.-Sustracción de vehículos;2020;110
Granada;5.4.-Sustracción de vehículos;2019;118
Granada;5.4.-Sustracción de vehículos;2018;126
Granada;5.5.-Estafas;2024;1.678
Granada;5.5.-Estafas;2023;1.484
Granada;5.5.-Estafas;2022;1.201
Granada;5.5.-Estafas;2021;1.058
Granada;5.5.-Estafas;2020;866
Granada;5.5.-Estafas;2019;876
Granada;5.5.-Estafas;2018;816
Granada;5.5.1.-Estafas informáticas;2024;1.321
Granada;5.5.1.-Estafas informáticas;2023;1.106
Granada;5.5.1.-Estafas informáticas;2022;671
Granada;5.5.1.-Estafas informáticas;2021;622
Granada;5.5.1.-Estafas informáticas;2020;499
Granada;5.5.1.-Estafas informáticas;2019;406
Granada;5.5.1.-Estafas informáticas;2018;306
Granada;5.6.-Daños;2024;716
Granada;5.6.-Daños;2023;658
Granada;5.6.-Daños;2022;603
Granada;5.6.-Daños;2021;657
Granada;5.6.-Daños;2020;564
Granada;5.6.-Daños;2019;575
Granada;5.6.-Daños;2018;605
Granada;5.7.-Contra la propiedad intelectual/industrial;2024;35
Granada;5.7.-Contra la propiedad intelectual/industrial;2023;22
Granada;5.7.-Contra la propiedad intelectual/industrial;2022;12
Granada;5.7.-Contra la propiedad intelectual/industrial;2021;28
Granada;5.7.-Contra la propiedad intelectual/industrial;2020;11
Granada;5.7.-Contra la propiedad intelectual/industrial;2019;17
Granada;5.7.-Contra la propiedad intelectual/industrial;2018;53
Granada;5.8.-Blanqueo de capitales;2024;12
Granada;5.8.-Blanqueo de capitales;2023;16
Granada;5.8.-Blanqueo de capitales;2022;9
Granada;5.8.-Blanqueo de capitales;2021;7
Granada;5.8.-Blanqueo de capitales;2020;5
Granada;5.8.-Blanqueo de capitales;2019;7
Granada;5.8.-Blanqueo de capitales;2018;6
Granada;5.9.-Otros contra el patrimonio;2024;1.663
Granada;5.9.-Otros contra el patrimonio;2023;1.575
Granada;5.9.-Otros contra el patrimonio;2022;1.556
Granada;5.9.-Otros contra el patrimonio;2021;1.259
Granada;5.9.-Otros contra el patrimonio;2020;954
Granada;5.9.-Otros contra el patrimonio;2019;787
Granada;5.9.-Otros contra el patrimonio;2018;877
Granada;6. SEGURIDAD COLECTIVA;2024;2.062
Granada;6. SEGURIDAD COLECTIVA;2023;2.415
Granada;6. SEGURIDAD COLECTIVA;2022;2.272
Granada;6. SEGURIDAD COLECTIVA;2021;2.278
Granada;6. SEGURIDAD COLECTIVA;2020;2.009
Granada;6. SEGURIDAD COLECTIVA;2019;1.803
Granada;6. SEGURIDAD COLECTIVA;2018;1.765
Granada;6.1.-Tráfico de drogas;2024;888
Granada;6.1.-Tráfico de drogas;2023;1.055
Granada;6.1.-Tráfico de drogas;2022;876
Granada;6.1.-Tráfico de drogas;2021;892
Granada;6.1.-Tráfico de drogas;2020;708
Granada;6.1.-Tráfico de drogas;2019;580
Granada;6.1.-Tráfico de drogas;2018;641
Granada;6.2.-Contra la seguridad vial;2024;1.131
Granada;6.2.-Contra la seguridad vial;2023;1.322
Granada;6.2.-Contra la seguridad vial;2022;1.351
Granada;6.2.-Contra la seguridad vial;2021;1.352
Granada;6.2.-Contra la seguridad vial;2020;1.262
Granada;6.2.-Contra la seguridad vial;2019;1.198
Granada;6.2.-Contra la seguridad vial;2018;1.102
Granada;6.3.-Otros contra la seguridad colectiva;2024;43
Granada;6.3.-Otros contra la seguridad colectiva;2023;38
Granada;6.3.-Otros contra la seguridad colectiva;2022;45
Granada;6.3.-Otros contra la seguridad colectiva;2021;34
Granada;6.3.-Otros contra la seguridad colectiva;2020;39
Granada;6.3.-Otros contra la seguridad colectiva;2019;25
Granada;6.3.-Otros contra la seguridad colectiva;2018;22
Granada;7. FALSEDADES;2024;296
Granada;7. FALSEDADES;2023;295
Granada;7. FALSEDADES;2022;246
Granada;7. FALSEDADES;2021;254
Granada;7. FALSEDADES;2020;194
Granada;7. FALSEDADES;2019;248
Granada;7. FALSEDADES;2018;262
Granada;8. ADMÓN. PÚBLICA;2024;14
Granada;8. ADMÓN. PÚBLICA;2023;11
Granada;8. ADMÓN. PÚBLICA;2022;5
Granada;8. ADMÓN. PÚBLICA;2021;5
Granada;8. ADMÓN. PÚBLICA;2020;2
Granada;8. ADMÓN. PÚBLICA;2019;15
Granada;8. ADMÓN. PÚBLICA;2018;9
Granada;9. ADMÓN. JUSTICIA;2024;967
Granada;9. ADMÓN. JUSTICIA;2023;908
Granada;9. ADMÓN. JUSTICIA;2022;746
Granada;9. ADMÓN. JUSTICIA;2021;673
Granada;9. ADMÓN. JUSTICIA;2020;643
Granada;9. ADMÓN. JUSTICIA;2019;696
Granada;9. ADMÓN. JUSTICIA;2018;633
Granada;10. ORDEN PÚBLICO;2024;535
Granada;10. ORDEN PÚBLICO;2023;492
Granada;10. ORDEN PÚBLICO;2022;465
Granada;10. ORDEN PÚBLICO;2021;512
Granada;10. ORDEN PÚBLICO;2020;522
Granada;10. ORDEN PÚBLICO;2019;355
Granada;10. ORDEN PÚBLICO;2018;371
Granada;11. LEGISLACIÓN ESPECIAL;2024;6
Granada;11. LEGISLACIÓN ESPECIAL;2023;6
Granada;11. LEGISLACIÓN ESPECIAL;2022;16
Granada;11. LEGISLACIÓN ESPECIAL;2021;4
Granada;11. LEGISLACIÓN ESPECIAL;2020;4
Granada;11. LEGISLACIÓN ESPECIAL;2019;8
Granada;11. LEGISLACIÓN ESPECIAL;2018;0
Granada;12. OTRAS INFRACCIONES PENALES;2024;186
Granada;12. OTRAS INFRACCIONES PENALES;2023;200
Granada;12. OTRAS INFRACCIONES PENALES;2022;173
Granada;12. OTRAS INFRACCIONES PENALES;2021;209
Granada;12. OTRAS INFRACCIONES PENALES;2020;183
Granada;12. OTRAS INFRACCIONES PENALES;2019;174
Granada;12. OTRAS INFRACCIONES PENALES;2018;152
Granada;TOTAL INFRACCIONES PENALES;2024;19.436
Granada;TOTAL INFRACCIONES PENALES;2023;18.806
Granada;TOTAL INFRACCIONES PENALES;2022;16.657
Granada;TOTAL INFRACCIONES PENALES;2021;15.756
Granada;TOTAL INFRACCIONES PENALES;2020;13.771
Granada;TOTAL INFRACCIONES PENALES;2019;14.486
Granada;TOTAL INFRACCIONES PENALES;2018;14.380
Guadalajara;1. CONTRA LAS PERSONAS;2024;1.167
Guadalajara;1. CONTRA LAS PERSONAS;2023;1.037
Guadalajara;1. CONTRA LAS PERSONAS;2022;957
Guadalajara;1. CONTRA LAS PERSONAS;2021;875
Guadalajara;1. CONTRA LAS PERSONAS;2020;793
Guadalajara;1. CONTRA LAS PERSONAS;2019;945
Guadalajara;1. CONTRA LAS PERSONAS;2018;865
Guadalajara;1.1.-Homicidios dolosos/asesinatos;2024;9
Guadalajara;1.1.-Homicidios dolosos/asesinatos;2023;8
Guadalajara;1.1.-Homicidios dolosos/asesinatos;2022;7
Guadalajara;1.1.-Homicidios dolosos/asesinatos;2021;8
Guadalajara;1.1.-Homicidios dolosos/asesinatos;2020;4
Guadalajara;1.1.-Homicidios dolosos/asesinatos;2019;1
Guadalajara;1.1.-Homicidios dolosos/asesinatos;2018;2
Guadalajara;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;6
Guadalajara;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;2
Guadalajara;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;2
Guadalajara;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;1
Guadalajara;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;1
Guadalajara;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;0
Guadalajara;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;1
Guadalajara;1.2.-Lesiones;2024;578
Guadalajara;1.2.-Lesiones;2023;498
Guadalajara;1.2.-Lesiones;2022;471
Guadalajara;1.2.-Lesiones;2021;404
Guadalajara;1.2.-Lesiones;2020;312
Guadalajara;1.2.-Lesiones;2019;475
Guadalajara;1.2.-Lesiones;2018;405
Guadalajara;1.3.-Malos tratos ámbito familiar;2024;574
Guadalajara;1.3.-Malos tratos ámbito familiar;2023;523
Guadalajara;1.3.-Malos tratos ámbito familiar;2022;476
Guadalajara;1.3.-Malos tratos ámbito familiar;2021;447
Guadalajara;1.3.-Malos tratos ámbito familiar;2020;466
Guadalajara;1.3.-Malos tratos ámbito familiar;2019;462
Guadalajara;1.3.-Malos tratos ámbito familiar;2018;449
Guadalajara;1.4.-Otros contra las personas;2024;6
Guadalajara;1.4.-Otros contra las personas;2023;8
Guadalajara;1.4.-Otros contra las personas;2022;3
Guadalajara;1.4.-Otros contra las personas;2021;16
Guadalajara;1.4.-Otros contra las personas;2020;11
Guadalajara;1.4.-Otros contra las personas;2019;7
Guadalajara;1.4.-Otros contra las personas;2018;9
Guadalajara;2. CONTRA LA LIBERTAD;2024;639
Guadalajara;2. CONTRA LA LIBERTAD;2023;563
Guadalajara;2. CONTRA LA LIBERTAD;2022;492
Guadalajara;2. CONTRA LA LIBERTAD;2021;542
Guadalajara;2. CONTRA LA LIBERTAD;2020;427
Guadalajara;2. CONTRA LA LIBERTAD;2019;553
Guadalajara;2. CONTRA LA LIBERTAD;2018;421
Guadalajara;2.1.-Malos tratos habituales en el ámbito familiar;2024;99
Guadalajara;2.1.-Malos tratos habituales en el ámbito familiar;2023;74
Guadalajara;2.1.-Malos tratos habituales en el ámbito familiar;2022;80
Guadalajara;2.1.-Malos tratos habituales en el ámbito familiar;2021;68
Guadalajara;2.1.-Malos tratos habituales en el ámbito familiar;2020;47
Guadalajara;2.1.-Malos tratos habituales en el ámbito familiar;2019;90
Guadalajara;2.1.-Malos tratos habituales en el ámbito familiar;2018;62
Guadalajara;2.2.-Otros contra la libertad;2024;540
Guadalajara;2.2.-Otros contra la libertad;2023;489
Guadalajara;2.2.-Otros contra la libertad;2022;412
Guadalajara;2.2.-Otros contra la libertad;2021;474
Guadalajara;2.2.-Otros contra la libertad;2020;380
Guadalajara;2.2.-Otros contra la libertad;2019;463
Guadalajara;2.2.-Otros contra la libertad;2018;359
Guadalajara;3. LIBERTAD SEXUAL;2024;96
Guadalajara;3. LIBERTAD SEXUAL;2023;89
Guadalajara;3. LIBERTAD SEXUAL;2022;74
Guadalajara;3. LIBERTAD SEXUAL;2021;61
Guadalajara;3. LIBERTAD SEXUAL;2020;60
Guadalajara;3. LIBERTAD SEXUAL;2019;64
Guadalajara;3. LIBERTAD SEXUAL;2018;56
Guadalajara;3.1.-Agresión sexual;2024;64
Guadalajara;3.1.-Agresión sexual;2023;60
Guadalajara;3.1.-Agresión sexual;2022;51
Guadalajara;3.1.-Agresión sexual;2021;34
Guadalajara;3.1.-Agresión sexual;2020;42
Guadalajara;3.1.-Agresión sexual;2019;44
Guadalajara;3.1.-Agresión sexual;2018;33
Guadalajara;3.2.-Agresión sexual con penetración;2024;13
Guadalajara;3.2.-Agresión sexual con penetración;2023;17
Guadalajara;3.2.-Agresión sexual con penetración;2022;10
Guadalajara;3.2.-Agresión sexual con penetración;2021;17
Guadalajara;3.2.-Agresión sexual con penetración;2020;11
Guadalajara;3.2.-Agresión sexual con penetración;2019;7
Guadalajara;3.2.-Agresión sexual con penetración;2018;8
Guadalajara;3.3.-Corrupción de menores o incapacitados;2024;3
Guadalajara;3.3.-Corrupción de menores o incapacitados;2023;2
Guadalajara;3.3.-Corrupción de menores o incapacitados;2022;2
Guadalajara;3.3.-Corrupción de menores o incapacitados;2021;2
Guadalajara;3.3.-Corrupción de menores o incapacitados;2020;1
Guadalajara;3.3.-Corrupción de menores o incapacitados;2019;1
Guadalajara;3.3.-Corrupción de menores o incapacitados;2018;1
Guadalajara;3.4.-Pornografía de menores;2024;6
Guadalajara;3.4.-Pornografía de menores;2023;6
Guadalajara;3.4.-Pornografía de menores;2022;3
Guadalajara;3.4.-Pornografía de menores;2021;4
Guadalajara;3.4.-Pornografía de menores;2020;1
Guadalajara;3.4.-Pornografía de menores;2019;5
Guadalajara;3.4.-Pornografía de menores;2018;3
Guadalajara;3.5.-Otros contra la libertad sexual;2024;10
Guadalajara;3.5.-Otros contra la libertad sexual;2023;4
Guadalajara;3.5.-Otros contra la libertad sexual;2022;8
Guadalajara;3.5.-Otros contra la libertad sexual;2021;4
Guadalajara;3.5.-Otros contra la libertad sexual;2020;5
Guadalajara;3.5.-Otros contra la libertad sexual;2019;7
Guadalajara;3.5.-Otros contra la libertad sexual;2018;11
Guadalajara;4. RELACIONES FAMILIARES;2024;33
Guadalajara;4. RELACIONES FAMILIARES;2023;31
Guadalajara;4. RELACIONES FAMILIARES;2022;55
Guadalajara;4. RELACIONES FAMILIARES;2021;33
Guadalajara;4. RELACIONES FAMILIARES;2020;38
Guadalajara;4. RELACIONES FAMILIARES;2019;27
Guadalajara;4. RELACIONES FAMILIARES;2018;36
Guadalajara;5. PATRIMONIO;2024;1.642
Guadalajara;5. PATRIMONIO;2023;1.816
Guadalajara;5. PATRIMONIO;2022;1.481
Guadalajara;5. PATRIMONIO;2021;1.192
Guadalajara;5. PATRIMONIO;2020;1.208
Guadalajara;5. PATRIMONIO;2019;1.293
Guadalajara;5. PATRIMONIO;2018;1.203
Guadalajara;5.1.-Hurtos;2024;423
Guadalajara;5.1.-Hurtos;2023;401
Guadalajara;5.1.-Hurtos;2022;349
Guadalajara;5.1.-Hurtos;2021;270
Guadalajara;5.1.-Hurtos;2020;291
Guadalajara;5.1.-Hurtos;2019;321
Guadalajara;5.1.-Hurtos;2018;326
Guadalajara;5.2.-Robos con fuerza en las cosas;2024;183
Guadalajara;5.2.-Robos con fuerza en las cosas;2023;312
Guadalajara;5.2.-Robos con fuerza en las cosas;2022;194
Guadalajara;5.2.-Robos con fuerza en las cosas;2021;195
Guadalajara;5.2.-Robos con fuerza en las cosas;2020;227
Guadalajara;5.2.-Robos con fuerza en las cosas;2019;226
Guadalajara;5.2.-Robos con fuerza en las cosas;2018;200
Guadalajara;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;54
Guadalajara;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;119
Guadalajara;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;71
Guadalajara;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;51
Guadalajara;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;72
Guadalajara;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;19
Guadalajara;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;46
Guadalajara;5.2.2.-Robos con fuerza en viviendas;2024;40
Guadalajara;5.2.2.-Robos con fuerza en viviendas;2023;29
Guadalajara;5.2.2.-Robos con fuerza en viviendas;2022;43
Guadalajara;5.2.2.-Robos con fuerza en viviendas;2021;38
Guadalajara;5.2.2.-Robos con fuerza en viviendas;2020;55
Guadalajara;5.2.2.-Robos con fuerza en viviendas;2019;80
Guadalajara;5.2.2.-Robos con fuerza en viviendas;2018;68
Guadalajara;5.2.3.-Robos con fuerza en establecimientos;2024;34
Guadalajara;5.2.3.-Robos con fuerza en establecimientos;2023;46
Guadalajara;5.2.3.-Robos con fuerza en establecimientos;2022;31
Guadalajara;5.2.3.-Robos con fuerza en establecimientos;2021;54
Guadalajara;5.2.3.-Robos con fuerza en establecimientos;2020;48
Guadalajara;5.2.3.-Robos con fuerza en establecimientos;2019;71
Guadalajara;5.2.3.-Robos con fuerza en establecimientos;2018;20
Guadalajara;5.3.-Robos con violencia o intimidación;2024;44
Guadalajara;5.3.-Robos con violencia o intimidación;2023;68
Guadalajara;5.3.-Robos con violencia o intimidación;2022;68
Guadalajara;5.3.-Robos con violencia o intimidación;2021;66
Guadalajara;5.3.-Robos con violencia o intimidación;2020;54
Guadalajara;5.3.-Robos con violencia o intimidación;2019;52
Guadalajara;5.3.-Robos con violencia o intimidación;2018;53
Guadalajara;5.3.1.-Robos con violencia en vía pública;2024;19
Guadalajara;5.3.1.-Robos con violencia en vía pública;2023;40
Guadalajara;5.3.1.-Robos con violencia en vía pública;2022;34
Guadalajara;5.3.1.-Robos con violencia en vía pública;2021;48
Guadalajara;5.3.1.-Robos con violencia en vía pública;2020;32
Guadalajara;5.3.1.-Robos con violencia en vía pública;2019;32
Guadalajara;5.3.1.-Robos con violencia en vía pública;2018;34
Guadalajara;5.3.2.-Robos con violencia en viviendas;2024;5
Guadalajara;5.3.2.-Robos con violencia en viviendas;2023;7
Guadalajara;5.3.2.-Robos con violencia en viviendas;2022;6
Guadalajara;5.3.2.-Robos con violencia en viviendas;2021;2
