Comunidades autónomas;Tipología penal;periodo;Total
EXTREMADURA;12. OTRAS INFRACCIONES PENALES;2024;177
EXTREMADURA;12. OTRAS INFRACCIONES PENALES;2023;143
EXTREMADURA;12. OTRAS INFRACCIONES PENALES;2022;139
EXTREMADURA;12. OTRAS INFRACCIONES PENALES;2021;129
EXTREMADURA;12. OTRAS INFRACCIONES PENALES;2020;183
EXTREMADURA;12. OTRAS INFRACCIONES PENALES;2019;152
EXTREMADURA;12. OTRAS INFRACCIONES PENALES;2018;178
EXTREMADURA;TOTAL INFRACCIONES PENALES;2024;8.757
EXTREMADURA;TOTAL INFRACCIONES PENALES;2023;9.266
EXTREMADURA;TOTAL INFRACCIONES PENALES;2022;8.467
EXTREMADURA;TOTAL INFRACCIONES PENALES;2021;8.062
EXTREMADURA;TOTAL INFRACCIONES PENALES;2020;7.672
EXTREMADURA;TOTAL INFRACCIONES PENALES;2019;8.284
EXTREMADURA;TOTAL INFRACCIONES PENALES;2018;7.995
GALICIA;1. CONTRA LAS PERSONAS;2024;4.926
GALICIA;1. CONTRA LAS PERSONAS;2023;5.218
GALICIA;1. CONTRA LAS PERSONAS;2022;4.751
GALICIA;1. CONTRA LAS PERSONAS;2021;3.985
GALICIA;1. CONTRA LAS PERSONAS;2020;3.753
GALICIA;1. CONTRA LAS PERSONAS;2019;4.089
GALICIA;1. CONTRA LAS PERSONAS;2018;4.084
GALICIA;1.1.-Homicidios dolosos/asesinatos;2024;67
GALICIA;1.1.-Homicidios dolosos/asesinatos;2023;74
GALICIA;1.1.-Homicidios dolosos/asesinatos;2022;56
GALICIA;1.1.-Homicidios dolosos/asesinatos;2021;55
GALICIA;1.1.-Homicidios dolosos/asesinatos;2020;39
GALICIA;1.1.-Homicidios dolosos/asesinatos;2019;36
GALICIA;1.1.-Homicidios dolosos/asesinatos;2018;30
GALICIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;21
GALICIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;19
GALICIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;12
GALICIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;18
GALICIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;5
GALICIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;12
GALICIA;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;8
GALICIA;1.2.-Lesiones;2024;1.849
GALICIA;1.2.-Lesiones;2023;1.945
GALICIA;1.2.-Lesiones;2022;1.808
GALICIA;1.2.-Lesiones;2021;1.539
GALICIA;1.2.-Lesiones;2020;1.333
GALICIA;1.2.-Lesiones;2019;1.598
GALICIA;1.2.-Lesiones;2018;1.587
GALICIA;1.3.-Malos tratos ámbito familiar;2024;2.933
GALICIA;1.3.-Malos tratos ámbito familiar;2023;3.111
GALICIA;1.3.-Malos tratos ámbito familiar;2022;2.802
GALICIA;1.3.-Malos tratos ámbito familiar;2021;2.309
GALICIA;1.3.-Malos tratos ámbito familiar;2020;2.338
GALICIA;1.3.-Malos tratos ámbito familiar;2019;2.399
GALICIA;1.3.-Malos tratos ámbito familiar;2018;2.378
GALICIA;1.4.-Otros contra las personas;2024;77
GALICIA;1.4.-Otros contra las personas;2023;88
GALICIA;1.4.-Otros contra las personas;2022;85
GALICIA;1.4.-Otros contra las personas;2021;82
GALICIA;1.4.-Otros contra las personas;2020;43
GALICIA;1.4.-Otros contra las personas;2019;56
GALICIA;1.4.-Otros contra las personas;2018;89
GALICIA;2. CONTRA LA LIBERTAD;2024;2.287
GALICIA;2. CONTRA LA LIBERTAD;2023;2.352
GALICIA;2. CONTRA LA LIBERTAD;2022;2.155
GALICIA;2. CONTRA LA LIBERTAD;2021;1.968
GALICIA;2. CONTRA LA LIBERTAD;2020;1.948
GALICIA;2. CONTRA LA LIBERTAD;2019;1.903
GALICIA;2. CONTRA LA LIBERTAD;2018;1.884
GALICIA;2.1.-Malos tratos habituales en el ámbito familiar;2024;691
GALICIA;2.1.-Malos tratos habituales en el ámbito familiar;2023;697
GALICIA;2.1.-Malos tratos habituales en el ámbito familiar;2022;588
GALICIA;2.1.-Malos tratos habituales en el ámbito familiar;2021;495
GALICIA;2.1.-Malos tratos habituales en el ámbito familiar;2020;538
GALICIA;2.1.-Malos tratos habituales en el ámbito familiar;2019;581
GALICIA;2.1.-Malos tratos habituales en el ámbito familiar;2018;551
GALICIA;2.2.-Otros contra la libertad;2024;1.596
GALICIA;2.2.-Otros contra la libertad;2023;1.655
GALICIA;2.2.-Otros contra la libertad;2022;1.567
GALICIA;2.2.-Otros contra la libertad;2021;1.473
GALICIA;2.2.-Otros contra la libertad;2020;1.410
GALICIA;2.2.-Otros contra la libertad;2019;1.322
GALICIA;2.2.-Otros contra la libertad;2018;1.333
GALICIA;3. LIBERTAD SEXUAL;2024;555
GALICIA;3. LIBERTAD SEXUAL;2023;555
GALICIA;3. LIBERTAD SEXUAL;2022;430
GALICIA;3. LIBERTAD SEXUAL;2021;449
GALICIA;3. LIBERTAD SEXUAL;2020;352
GALICIA;3. LIBERTAD SEXUAL;2019;405
GALICIA;3. LIBERTAD SEXUAL;2018;374
GALICIA;3.1.-Agresión sexual;2024;337
GALICIA;3.1.-Agresión sexual;2023;328
GALICIA;3.1.-Agresión sexual;2022;258
GALICIA;3.1.-Agresión sexual;2021;258
GALICIA;3.1.-Agresión sexual;2020;184
GALICIA;3.1.-Agresión sexual;2019;244
GALICIA;3.1.-Agresión sexual;2018;224
GALICIA;3.2.-Agresión sexual con penetración;2024;123
GALICIA;3.2.-Agresión sexual con penetración;2023;138
GALICIA;3.2.-Agresión sexual con penetración;2022;96
GALICIA;3.2.-Agresión sexual con penetración;2021;98
GALICIA;3.2.-Agresión sexual con penetración;2020;96
GALICIA;3.2.-Agresión sexual con penetración;2019;85
GALICIA;3.2.-Agresión sexual con penetración;2018;72
GALICIA;3.3.-Corrupción de menores o incapacitados;2024;4
GALICIA;3.3.-Corrupción de menores o incapacitados;2023;2
GALICIA;3.3.-Corrupción de menores o incapacitados;2022;11
GALICIA;3.3.-Corrupción de menores o incapacitados;2021;4
GALICIA;3.3.-Corrupción de menores o incapacitados;2020;7
GALICIA;3.3.-Corrupción de menores o incapacitados;2019;6
GALICIA;3.3.-Corrupción de menores o incapacitados;2018;4
GALICIA;3.4.-Pornografía de menores;2024;32
GALICIA;3.4.-Pornografía de menores;2023;28
GALICIA;3.4.-Pornografía de menores;2022;20
GALICIA;3.4.-Pornografía de menores;2021;33
GALICIA;3.4.-Pornografía de menores;2020;30
GALICIA;3.4.-Pornografía de menores;2019;25
GALICIA;3.4.-Pornografía de menores;2018;43
GALICIA;3.5.-Otros contra la libertad sexual;2024;59
GALICIA;3.5.-Otros contra la libertad sexual;2023;59
GALICIA;3.5.-Otros contra la libertad sexual;2022;45
GALICIA;3.5.-Otros contra la libertad sexual;2021;56
GALICIA;3.5.-Otros contra la libertad sexual;2020;35
GALICIA;3.5.-Otros contra la libertad sexual;2019;45
GALICIA;3.5.-Otros contra la libertad sexual;2018;31
GALICIA;4. RELACIONES FAMILIARES;2024;38
GALICIA;4. RELACIONES FAMILIARES;2023;49
GALICIA;4. RELACIONES FAMILIARES;2022;30
GALICIA;4. RELACIONES FAMILIARES;2021;30
GALICIA;4. RELACIONES FAMILIARES;2020;35
GALICIA;4. RELACIONES FAMILIARES;2019;41
GALICIA;4. RELACIONES FAMILIARES;2018;45
GALICIA;5. PATRIMONIO;2024;4.907
GALICIA;5. PATRIMONIO;2023;5.197
GALICIA;5. PATRIMONIO;2022;4.806
GALICIA;5. PATRIMONIO;2021;4.477
GALICIA;5. PATRIMONIO;2020;4.016
GALICIA;5. PATRIMONIO;2019;5.085
GALICIA;5. PATRIMONIO;2018;5.253
GALICIA;5.1.-Hurtos;2024;1.959
GALICIA;5.1.-Hurtos;2023;2.051
GALICIA;5.1.-Hurtos;2022;1.840
GALICIA;5.1.-Hurtos;2021;1.792
GALICIA;5.1.-Hurtos;2020;1.346
GALICIA;5.1.-Hurtos;2019;1.967
GALICIA;5.1.-Hurtos;2018;2.014
GALICIA;5.2.-Robos con fuerza en las cosas;2024;961
GALICIA;5.2.-Robos con fuerza en las cosas;2023;1.168
GALICIA;5.2.-Robos con fuerza en las cosas;2022;1.101
GALICIA;5.2.-Robos con fuerza en las cosas;2021;935
GALICIA;5.2.-Robos con fuerza en las cosas;2020;1.048
GALICIA;5.2.-Robos con fuerza en las cosas;2019;1.255
GALICIA;5.2.-Robos con fuerza en las cosas;2018;1.297
GALICIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;152
GALICIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;201
GALICIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;212
GALICIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;161
GALICIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;179
GALICIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;214
GALICIA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;194
GALICIA;5.2.2.-Robos con fuerza en viviendas;2024;304
GALICIA;5.2.2.-Robos con fuerza en viviendas;2023;318
GALICIA;5.2.2.-Robos con fuerza en viviendas;2022;323
GALICIA;5.2.2.-Robos con fuerza en viviendas;2021;285
GALICIA;5.2.2.-Robos con fuerza en viviendas;2020;269
GALICIA;5.2.2.-Robos con fuerza en viviendas;2019;375
GALICIA;5.2.2.-Robos con fuerza en viviendas;2018;400
GALICIA;5.2.3.-Robos con fuerza en establecimientos;2024;296
GALICIA;5.2.3.-Robos con fuerza en establecimientos;2023;374
GALICIA;5.2.3.-Robos con fuerza en establecimientos;2022;302
GALICIA;5.2.3.-Robos con fuerza en establecimientos;2021;258
GALICIA;5.2.3.-Robos con fuerza en establecimientos;2020;354
GALICIA;5.2.3.-Robos con fuerza en establecimientos;2019;371
GALICIA;5.2.3.-Robos con fuerza en establecimientos;2018;388
GALICIA;5.3.-Robos con violencia o intimidación;2024;401
GALICIA;5.3.-Robos con violencia o intimidación;2023;490
GALICIA;5.3.-Robos con violencia o intimidación;2022;421
GALICIA;5.3.-Robos con violencia o intimidación;2021;400
GALICIA;5.3.-Robos con violencia o intimidación;2020;417
GALICIA;5.3.-Robos con violencia o intimidación;2019;404
GALICIA;5.3.-Robos con violencia o intimidación;2018;481
GALICIA;5.3.1.-Robos con violencia en vía pública;2024;194
GALICIA;5.3.1.-Robos con violencia en vía pública;2023;189
GALICIA;5.3.1.-Robos con violencia en vía pública;2022;209
GALICIA;5.3.1.-Robos con violencia en vía pública;2021;183
GALICIA;5.3.1.-Robos con violencia en vía pública;2020;152
GALICIA;5.3.1.-Robos con violencia en vía pública;2019;175
GALICIA;5.3.1.-Robos con violencia en vía pública;2018;181
GALICIA;5.3.2.-Robos con violencia en viviendas;2024;49
GALICIA;5.3.2.-Robos con violencia en viviendas;2023;49
GALICIA;5.3.2.-Robos con violencia en viviendas;2022;28
GALICIA;5.3.2.-Robos con violencia en viviendas;2021;64
GALICIA;5.3.2.-Robos con violencia en viviendas;2020;51
GALICIA;5.3.2.-Robos con violencia en viviendas;2019;55
GALICIA;5.3.2.-Robos con violencia en viviendas;2018;72
GALICIA;5.3.3.-Robos con violencia en establecimientos;2024;118
GALICIA;5.3.3.-Robos con violencia en establecimientos;2023;181
GALICIA;5.3.3.-Robos con violencia en establecimientos;2022;124
GALICIA;5.3.3.-Robos con violencia en establecimientos;2021;105
GALICIA;5.3.3.-Robos con violencia en establecimientos;2020;139
GALICIA;5.3.3.-Robos con violencia en establecimientos;2019;133
GALICIA;5.3.3.-Robos con violencia en establecimientos;2018;148
GALICIA;5.4.-Sustracción de vehículos;2024;89
GALICIA;5.4.-Sustracción de vehículos;2023;99
GALICIA;5.4.-Sustracción de vehículos;2022;102
GALICIA;5.4.-Sustracción de vehículos;2021;63
GALICIA;5.4.-Sustracción de vehículos;2020;79
GALICIA;5.4.-Sustracción de vehículos;2019;79
GALICIA;5.4.-Sustracción de vehículos;2018;100
GALICIA;5.5.-Estafas;2024;752
GALICIA;5.5.-Estafas;2023;624
GALICIA;5.5.-Estafas;2022;600
GALICIA;5.5.-Estafas;2021;590
GALICIA;5.5.-Estafas;2020;480
GALICIA;5.5.-Estafas;2019;559
GALICIA;5.5.-Estafas;2018;528
GALICIA;5.5.1.-Estafas informáticas;2024;514
GALICIA;5.5.1.-Estafas informáticas;2023;363
GALICIA;5.5.1.-Estafas informáticas;2022;296
GALICIA;5.5.1.-Estafas informáticas;2021;307
GALICIA;5.5.1.-Estafas informáticas;2020;213
GALICIA;5.5.1.-Estafas informáticas;2019;157
GALICIA;5.5.1.-Estafas informáticas;2018;92
GALICIA;5.6.-Daños;2024;336
GALICIA;5.6.-Daños;2023;415
GALICIA;5.6.-Daños;2022;379
GALICIA;5.6.-Daños;2021;362
GALICIA;5.6.-Daños;2020;306
GALICIA;5.6.-Daños;2019;393
GALICIA;5.6.-Daños;2018;366
GALICIA;5.7.-Contra la propiedad intelectual/industrial;2024;26
GALICIA;5.7.-Contra la propiedad intelectual/industrial;2023;40
GALICIA;5.7.-Contra la propiedad intelectual/industrial;2022;36
GALICIA;5.7.-Contra la propiedad intelectual/industrial;2021;26
GALICIA;5.7.-Contra la propiedad intelectual/industrial;2020;20
GALICIA;5.7.-Contra la propiedad intelectual/industrial;2019;81
GALICIA;5.7.-Contra la propiedad intelectual/industrial;2018;116
GALICIA;5.8.-Blanqueo de capitales;2024;31
GALICIA;5.8.-Blanqueo de capitales;2023;6
GALICIA;5.8.-Blanqueo de capitales;2022;7
GALICIA;5.8.-Blanqueo de capitales;2021;13
GALICIA;5.8.-Blanqueo de capitales;2020;14
GALICIA;5.8.-Blanqueo de capitales;2019;6
GALICIA;5.8.-Blanqueo de capitales;2018;8
GALICIA;5.9.-Otros contra el patrimonio;2024;352
GALICIA;5.9.-Otros contra el patrimonio;2023;304
GALICIA;5.9.-Otros contra el patrimonio;2022;320
GALICIA;5.9.-Otros contra el patrimonio;2021;296
GALICIA;5.9.-Otros contra el patrimonio;2020;306
GALICIA;5.9.-Otros contra el patrimonio;2019;341
GALICIA;5.9.-Otros contra el patrimonio;2018;343
GALICIA;6. SEGURIDAD COLECTIVA;2024;3.897
GALICIA;6. SEGURIDAD COLECTIVA;2023;4.492
GALICIA;6. SEGURIDAD COLECTIVA;2022;4.878
GALICIA;6. SEGURIDAD COLECTIVA;2021;4.329
GALICIA;6. SEGURIDAD COLECTIVA;2020;4.155
GALICIA;6. SEGURIDAD COLECTIVA;2019;4.829
GALICIA;6. SEGURIDAD COLECTIVA;2018;4.852
GALICIA;6.1.-Tráfico de drogas;2024;670
GALICIA;6.1.-Tráfico de drogas;2023;693
GALICIA;6.1.-Tráfico de drogas;2022;760
GALICIA;6.1.-Tráfico de drogas;2021;810
GALICIA;6.1.-Tráfico de drogas;2020;912
GALICIA;6.1.-Tráfico de drogas;2019;872
GALICIA;6.1.-Tráfico de drogas;2018;872
GALICIA;6.2.-Contra la seguridad vial;2024;3.130
GALICIA;6.2.-Contra la seguridad vial;2023;3.681
GALICIA;6.2.-Contra la seguridad vial;2022;3.998
GALICIA;6.2.-Contra la seguridad vial;2021;3.435
GALICIA;6.2.-Contra la seguridad vial;2020;3.151
GALICIA;6.2.-Contra la seguridad vial;2019;3.873
GALICIA;6.2.-Contra la seguridad vial;2018;3.878
GALICIA;6.3.-Otros contra la seguridad colectiva;2024;97
GALICIA;6.3.-Otros contra la seguridad colectiva;2023;118
GALICIA;6.3.-Otros contra la seguridad colectiva;2022;120
GALICIA;6.3.-Otros contra la seguridad colectiva;2021;84
GALICIA;6.3.-Otros contra la seguridad colectiva;2020;92
GALICIA;6.3.-Otros contra la seguridad colectiva;2019;84
GALICIA;6.3.-Otros contra la seguridad colectiva;2018;102
GALICIA;7. FALSEDADES;2024;270
GALICIA;7. FALSEDADES;2023;220
GALICIA;7. FALSEDADES;2022;250
GALICIA;7. FALSEDADES;2021;459
GALICIA;7. FALSEDADES;2020;229
GALICIA;7. FALSEDADES;2019;221
GALICIA;7. FALSEDADES;2018;237
GALICIA;8. ADMÓN. PÚBLICA;2024;9
GALICIA;8. ADMÓN. PÚBLICA;2023;15
GALICIA;8. ADMÓN. PÚBLICA;2022;7
GALICIA;8. ADMÓN. PÚBLICA;2021;5
GALICIA;8. ADMÓN. PÚBLICA;2020;6
GALICIA;8. ADMÓN. PÚBLICA;2019;9
GALICIA;8. ADMÓN. PÚBLICA;2018;8
GALICIA;9. ADMÓN. JUSTICIA;2024;1.309
GALICIA;9. ADMÓN. JUSTICIA;2023;1.260
GALICIA;9. ADMÓN. JUSTICIA;2022;1.083
GALICIA;9. ADMÓN. JUSTICIA;2021;972
GALICIA;9. ADMÓN. JUSTICIA;2020;972
GALICIA;9. ADMÓN. JUSTICIA;2019;1.034
GALICIA;9. ADMÓN. JUSTICIA;2018;928
GALICIA;10. ORDEN PÚBLICO;2024;802
GALICIA;10. ORDEN PÚBLICO;2023;782
GALICIA;10. ORDEN PÚBLICO;2022;844
GALICIA;10. ORDEN PÚBLICO;2021;791
GALICIA;10. ORDEN PÚBLICO;2020;1.004
GALICIA;10. ORDEN PÚBLICO;2019;694
GALICIA;10. ORDEN PÚBLICO;2018;670
GALICIA;11. LEGISLACIÓN ESPECIAL;2024;14
GALICIA;11. LEGISLACIÓN ESPECIAL;2023;6
GALICIA;11. LEGISLACIÓN ESPECIAL;2022;52
GALICIA;11. LEGISLACIÓN ESPECIAL;2021;2
GALICIA;11. LEGISLACIÓN ESPECIAL;2020;30
GALICIA;11. LEGISLACIÓN ESPECIAL;2019;5
GALICIA;11. LEGISLACIÓN ESPECIAL;2018;1
GALICIA;12. OTRAS INFRACCIONES PENALES;2024;198
GALICIA;12. OTRAS INFRACCIONES PENALES;2023;194
GALICIA;12. OTRAS INFRACCIONES PENALES;2022;166
GALICIA;12. OTRAS INFRACCIONES PENALES;2021;174
GALICIA;12. OTRAS INFRACCIONES PENALES;2020;153
GALICIA;12. OTRAS INFRACCIONES PENALES;2019;250
GALICIA;12. OTRAS INFRACCIONES PENALES;2018;197
GALICIA;TOTAL INFRACCIONES PENALES;2024;19.212
GALICIA;TOTAL INFRACCIONES PENALES;2023;20.340
GALICIA;TOTAL INFRACCIONES PENALES;2022;19.452
GALICIA;TOTAL INFRACCIONES PENALES;2021;17.641
GALICIA;TOTAL INFRACCIONES PENALES;2020;16.653
GALICIA;TOTAL INFRACCIONES PENALES;2019;18.565
GALICIA;TOTAL INFRACCIONES PENALES;2018;18.533
MADRID (COMUNIDAD DE);1. CONTRA LAS PERSONAS;2024;23.819
MADRID (COMUNIDAD DE);1. CONTRA LAS PERSONAS;2023;22.683
MADRID (COMUNIDAD DE);1. CONTRA LAS PERSONAS;2022;20.853
MADRID (COMUNIDAD DE);1. CONTRA LAS PERSONAS;2021;18.126
MADRID (COMUNIDAD DE);1. CONTRA LAS PERSONAS;2020;15.616
MADRID (COMUNIDAD DE);1. CONTRA LAS PERSONAS;2019;16.385
MADRID (COMUNIDAD DE);1. CONTRA LAS PERSONAS;2018;15.087
MADRID (COMUNIDAD DE);1.1.-Homicidios dolosos/asesinatos;2024;258
MADRID (COMUNIDAD DE);1.1.-Homicidios dolosos/asesinatos;2023;245
MADRID (COMUNIDAD DE);1.1.-Homicidios dolosos/asesinatos;2022;233
MADRID (COMUNIDAD DE);1.1.-Homicidios dolosos/asesinatos;2021;165
MADRID (COMUNIDAD DE);1.1.-Homicidios dolosos/asesinatos;2020;162
MADRID (COMUNIDAD DE);1.1.-Homicidios dolosos/asesinatos;2019;129
MADRID (COMUNIDAD DE);1.1.-Homicidios dolosos/asesinatos;2018;157
MADRID (COMUNIDAD DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2024;26
MADRID (COMUNIDAD DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2023;50
MADRID (COMUNIDAD DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2022;62
MADRID (COMUNIDAD DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2021;53
MADRID (COMUNIDAD DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2020;58
MADRID (COMUNIDAD DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2019;26
MADRID (COMUNIDAD DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2018;58
MADRID (COMUNIDAD DE);1.2.-Lesiones;2024;4.559
MADRID (COMUNIDAD DE);1.2.-Lesiones;2023;4.367
MADRID (COMUNIDAD DE);1.2.-Lesiones;2022;4.236
MADRID (COMUNIDAD DE);1.2.-Lesiones;2021;3.597
MADRID (COMUNIDAD DE);1.2.-Lesiones;2020;2.937
MADRID (COMUNIDAD DE);1.2.-Lesiones;2019;3.837
MADRID (COMUNIDAD DE);1.2.-Lesiones;2018;3.622
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2024;17.621
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2023;16.867
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2022;15.489
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2021;13.603
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2020;12.009
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2019;11.855
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2018;10.838
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2024;1.381
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2023;1.204
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2022;895
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2021;761
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2020;508
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2019;564
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2018;470
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2024;7.502
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2023;7.043
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2022;6.036
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2021;5.324
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2020;4.724
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2019;4.297
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2018;3.981
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2024;965
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2023;981
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2022;810
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2021;918
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2020;814
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2019;833
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2018;759
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2024;6.537
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2023;6.062
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2022;5.226
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2021;4.406
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2020;3.910
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2019;3.464
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2018;3.222
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2024;2.080
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2023;1.998
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2022;1.641
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2021;1.485
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2020;1.167
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2019;1.256
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2018;1.195
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2024;1.149
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2023;1.088
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2022;881
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2021;834
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2020;636
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2019;709
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2018;641
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2024;504
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2023;519
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2022;451
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2021;410
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2020;329
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2019;313
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2018;288
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2024;26
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2023;27
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2022;33
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2021;25
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2020;22
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2019;28
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2018;26
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2024;119
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2023;101
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2022;70
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2021;70
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2020;52
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2019;80
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2018;107
MADRID (COMUNIDAD DE);3.5.-Otros contra la libertad sexual;2024;282
MADRID (COMUNIDAD DE);3.5.-Otros contra la libertad sexual;2023;263
