Comunidades autónomas;Tipología penal;periodo;Total
MADRID (COMUNIDAD DE);1.2.-Lesiones;2018;9.326
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2024;21.292
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2023;20.277
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2022;18.761
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2021;16.560
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2020;14.735
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2019;14.847
MADRID (COMUNIDAD DE);1.3.-Malos tratos ámbito familiar;2018;13.647
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2024;721
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2023;584
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2022;500
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2021;441
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2020;347
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2019;412
MADRID (COMUNIDAD DE);1.4.-Otros contra las personas;2018;311
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2024;14.202
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2023;13.599
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2022;12.460
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2021;12.402
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2020;11.238
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2019;10.821
MADRID (COMUNIDAD DE);2. CONTRA LA LIBERTAD;2018;10.136
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2024;1.353
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2023;1.383
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2022;1.189
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2021;1.280
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2020;1.099
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2019;1.216
MADRID (COMUNIDAD DE);2.1.-Malos tratos habituales en el ámbito familiar;2018;1.025
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2024;12.849
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2023;12.216
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2022;11.271
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2021;11.122
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2020;10.139
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2019;9.605
MADRID (COMUNIDAD DE);2.2.-Otros contra la libertad;2018;9.111
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2024;2.668
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2023;2.495
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2022;2.113
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2021;1.918
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2020;1.641
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2019;1.714
MADRID (COMUNIDAD DE);3. LIBERTAD SEXUAL;2018;1.570
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2024;1.599
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2023;1.461
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2022;1.243
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2021;1.109
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2020;938
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2019;1.007
MADRID (COMUNIDAD DE);3.1.-Agresión sexual;2018;908
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2024;611
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2023;591
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2022;522
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2021;484
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2020;433
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2019;380
MADRID (COMUNIDAD DE);3.2.-Agresión sexual con penetración;2018;350
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2024;39
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2023;35
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2022;33
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2021;31
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2020;33
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2019;50
MADRID (COMUNIDAD DE);3.3.-Corrupción de menores o incapacitados;2018;32
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2024;98
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2023;113
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2022;73
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2021;76
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2020;57
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2019;79
MADRID (COMUNIDAD DE);3.4.-Pornografía de menores;2018;91
MADRID (COMUNIDAD DE);3.5.-Otros contra la libertad sexual;2024;321
MADRID (COMUNIDAD DE);3.5.-Otros contra la libertad sexual;2023;295
MADRID (COMUNIDAD DE);3.5.-Otros contra la libertad sexual;2022;242
MADRID (COMUNIDAD DE);3.5.-Otros contra la libertad sexual;2021;218
MADRID (COMUNIDAD DE);3.5.-Otros contra la libertad sexual;2020;180
MADRID (COMUNIDAD DE);3.5.-Otros contra la libertad sexual;2019;198
MADRID (COMUNIDAD DE);3.5.-Otros contra la libertad sexual;2018;189
MADRID (COMUNIDAD DE);4. RELACIONES FAMILIARES;2024;688
MADRID (COMUNIDAD DE);4. RELACIONES FAMILIARES;2023;669
MADRID (COMUNIDAD DE);4. RELACIONES FAMILIARES;2022;759
MADRID (COMUNIDAD DE);4. RELACIONES FAMILIARES;2021;809
MADRID (COMUNIDAD DE);4. RELACIONES FAMILIARES;2020;668
MADRID (COMUNIDAD DE);4. RELACIONES FAMILIARES;2019;718
MADRID (COMUNIDAD DE);4. RELACIONES FAMILIARES;2018;713
MADRID (COMUNIDAD DE);5. PATRIMONIO;2024;60.030
MADRID (COMUNIDAD DE);5. PATRIMONIO;2023;55.654
MADRID (COMUNIDAD DE);5. PATRIMONIO;2022;49.712
MADRID (COMUNIDAD DE);5. PATRIMONIO;2021;43.272
MADRID (COMUNIDAD DE);5. PATRIMONIO;2020;38.932
MADRID (COMUNIDAD DE);5. PATRIMONIO;2019;47.093
MADRID (COMUNIDAD DE);5. PATRIMONIO;2018;44.330
MADRID (COMUNIDAD DE);5.1.-Hurtos;2024;28.434
MADRID (COMUNIDAD DE);5.1.-Hurtos;2023;26.686
MADRID (COMUNIDAD DE);5.1.-Hurtos;2022;23.288
MADRID (COMUNIDAD DE);5.1.-Hurtos;2021;19.862
MADRID (COMUNIDAD DE);5.1.-Hurtos;2020;17.530
MADRID (COMUNIDAD DE);5.1.-Hurtos;2019;23.999
MADRID (COMUNIDAD DE);5.1.-Hurtos;2018;23.169
MADRID (COMUNIDAD DE);5.2.-Robos con fuerza en las cosas;2024;5.263
MADRID (COMUNIDAD DE);5.2.-Robos con fuerza en las cosas;2023;4.811
MADRID (COMUNIDAD DE);5.2.-Robos con fuerza en las cosas;2022;4.379
MADRID (COMUNIDAD DE);5.2.-Robos con fuerza en las cosas;2021;3.631
MADRID (COMUNIDAD DE);5.2.-Robos con fuerza en las cosas;2020;3.815
MADRID (COMUNIDAD DE);5.2.-Robos con fuerza en las cosas;2019;4.016
MADRID (COMUNIDAD DE);5.2.-Robos con fuerza en las cosas;2018;3.626
MADRID (COMUNIDAD DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;1.999
MADRID (COMUNIDAD DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;1.522
MADRID (COMUNIDAD DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;1.500
MADRID (COMUNIDAD DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;1.088
MADRID (COMUNIDAD DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;1.106
MADRID (COMUNIDAD DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;1.247
MADRID (COMUNIDAD DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;1.054
MADRID (COMUNIDAD DE);5.2.2.-Robos con fuerza en viviendas;2024;1.090
MADRID (COMUNIDAD DE);5.2.2.-Robos con fuerza en viviendas;2023;1.105
MADRID (COMUNIDAD DE);5.2.2.-Robos con fuerza en viviendas;2022;1.031
MADRID (COMUNIDAD DE);5.2.2.-Robos con fuerza en viviendas;2021;882
MADRID (COMUNIDAD DE);5.2.2.-Robos con fuerza en viviendas;2020;1.028
MADRID (COMUNIDAD DE);5.2.2.-Robos con fuerza en viviendas;2019;1.097
MADRID (COMUNIDAD DE);5.2.2.-Robos con fuerza en viviendas;2018;1.108
MADRID (COMUNIDAD DE);5.2.3.-Robos con fuerza en establecimientos;2024;1.342
MADRID (COMUNIDAD DE);5.2.3.-Robos con fuerza en establecimientos;2023;1.324
MADRID (COMUNIDAD DE);5.2.3.-Robos con fuerza en establecimientos;2022;1.008
MADRID (COMUNIDAD DE);5.2.3.-Robos con fuerza en establecimientos;2021;949
MADRID (COMUNIDAD DE);5.2.3.-Robos con fuerza en establecimientos;2020;1.007
MADRID (COMUNIDAD DE);5.2.3.-Robos con fuerza en establecimientos;2019;967
MADRID (COMUNIDAD DE);5.2.3.-Robos con fuerza en establecimientos;2018;791
MADRID (COMUNIDAD DE);5.3.-Robos con violencia o intimidación;2024;4.181
MADRID (COMUNIDAD DE);5.3.-Robos con violencia o intimidación;2023;4.269
MADRID (COMUNIDAD DE);5.3.-Robos con violencia o intimidación;2022;3.918
MADRID (COMUNIDAD DE);5.3.-Robos con violencia o intimidación;2021;3.554
MADRID (COMUNIDAD DE);5.3.-Robos con violencia o intimidación;2020;3.305
MADRID (COMUNIDAD DE);5.3.-Robos con violencia o intimidación;2019;3.360
MADRID (COMUNIDAD DE);5.3.-Robos con violencia o intimidación;2018;2.802
MADRID (COMUNIDAD DE);5.3.1.-Robos con violencia en vía pública;2024;2.497
MADRID (COMUNIDAD DE);5.3.1.-Robos con violencia en vía pública;2023;2.526
MADRID (COMUNIDAD DE);5.3.1.-Robos con violencia en vía pública;2022;2.253
MADRID (COMUNIDAD DE);5.3.1.-Robos con violencia en vía pública;2021;2.122
MADRID (COMUNIDAD DE);5.3.1.-Robos con violencia en vía pública;2020;1.948
MADRID (COMUNIDAD DE);5.3.1.-Robos con violencia en vía pública;2019;2.071
MADRID (COMUNIDAD DE);5.3.1.-Robos con violencia en vía pública;2018;1.571
MADRID (COMUNIDAD DE);5.3.2.-Robos con violencia en viviendas;2024;223
MADRID (COMUNIDAD DE);5.3.2.-Robos con violencia en viviendas;2023;214
MADRID (COMUNIDAD DE);5.3.2.-Robos con violencia en viviendas;2022;179
MADRID (COMUNIDAD DE);5.3.2.-Robos con violencia en viviendas;2021;204
MADRID (COMUNIDAD DE);5.3.2.-Robos con violencia en viviendas;2020;200
MADRID (COMUNIDAD DE);5.3.2.-Robos con violencia en viviendas;2019;184
MADRID (COMUNIDAD DE);5.3.2.-Robos con violencia en viviendas;2018;194
MADRID (COMUNIDAD DE);5.3.3.-Robos con violencia en establecimientos;2024;1.059
MADRID (COMUNIDAD DE);5.3.3.-Robos con violencia en establecimientos;2023;1.020
MADRID (COMUNIDAD DE);5.3.3.-Robos con violencia en establecimientos;2022;980
MADRID (COMUNIDAD DE);5.3.3.-Robos con violencia en establecimientos;2021;737
MADRID (COMUNIDAD DE);5.3.3.-Robos con violencia en establecimientos;2020;756
MADRID (COMUNIDAD DE);5.3.3.-Robos con violencia en establecimientos;2019;702
MADRID (COMUNIDAD DE);5.3.3.-Robos con violencia en establecimientos;2018;730
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2024;1.931
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2023;1.929
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2022;1.611
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2021;1.364
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2020;1.426
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2019;1.500
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2018;1.526
MADRID (COMUNIDAD DE);5.5.-Estafas;2024;11.886
MADRID (COMUNIDAD DE);5.5.-Estafas;2023;10.272
MADRID (COMUNIDAD DE);5.5.-Estafas;2022;9.240
MADRID (COMUNIDAD DE);5.5.-Estafas;2021;7.786
MADRID (COMUNIDAD DE);5.5.-Estafas;2020;6.470
MADRID (COMUNIDAD DE);5.5.-Estafas;2019;7.349
MADRID (COMUNIDAD DE);5.5.-Estafas;2018;6.764
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2024;6.955
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2023;5.966
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2022;4.987
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2021;3.952
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2020;2.992
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2019;2.432
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2018;1.714
MADRID (COMUNIDAD DE);5.6.-Daños;2024;3.768
MADRID (COMUNIDAD DE);5.6.-Daños;2023;3.447
MADRID (COMUNIDAD DE);5.6.-Daños;2022;3.450
MADRID (COMUNIDAD DE);5.6.-Daños;2021;3.450
MADRID (COMUNIDAD DE);5.6.-Daños;2020;3.002
MADRID (COMUNIDAD DE);5.6.-Daños;2019;3.106
MADRID (COMUNIDAD DE);5.6.-Daños;2018;2.913
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2024;234
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2023;105
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2022;154
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2021;70
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2020;56
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2019;181
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2018;220
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2024;124
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2023;82
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2022;63
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2021;36
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2020;35
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2019;32
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2018;30
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2024;4.209
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2023;4.053
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2022;3.609
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2021;3.519
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2020;3.293
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2019;3.550
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2018;3.280
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2024;9.487
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2023;8.745
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2022;8.281
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2021;6.947
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2020;6.337
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2019;7.279
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2018;6.254
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2024;3.662
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2023;3.302
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2022;2.823
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2021;2.196
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2020;2.101
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2019;2.376
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2018;1.806
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2024;5.480
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2023;5.283
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2022;5.298
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2021;4.612
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2020;4.087
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2019;4.709
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2018;4.128
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2024;345
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2023;160
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2022;160
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2021;139
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2020;149
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2019;194
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2018;320
MADRID (COMUNIDAD DE);7. FALSEDADES;2024;3.275
MADRID (COMUNIDAD DE);7. FALSEDADES;2023;2.967
MADRID (COMUNIDAD DE);7. FALSEDADES;2022;2.826
MADRID (COMUNIDAD DE);7. FALSEDADES;2021;2.193
MADRID (COMUNIDAD DE);7. FALSEDADES;2020;1.885
MADRID (COMUNIDAD DE);7. FALSEDADES;2019;2.183
MADRID (COMUNIDAD DE);7. FALSEDADES;2018;1.969
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2024;35
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2023;35
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2022;35
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2021;39
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2020;20
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2019;38
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2018;60
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2024;5.756
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2023;5.577
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2022;5.284
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2021;4.935
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2020;4.366
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2019;4.534
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2018;4.355
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2024;5.697
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2023;5.695
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2022;5.444
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2021;5.691
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2020;5.599
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2019;4.349
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2018;3.707
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2024;51
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2023;25
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2022;9
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2021;18
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2020;9
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2019;19
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2018;8
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2024;820
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2023;761
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2022;666
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2021;550
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2020;586
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2019;670
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2018;702
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2024;135.526
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2023;127.310
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2022;116.796
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2021;104.775
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2020;94.485
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2019;104.461
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2018;97.196
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2024;7.869
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2023;7.748
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2022;6.775
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2021;5.995
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2020;5.135
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2019;5.659
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2018;5.459
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2024;75
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2023;78
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2022;58
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2021;54
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2020;49
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2019;38
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2018;36
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2024;10
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2023;15
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2022;8
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2021;11
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2020;11
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2019;13
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2018;10
MURCIA (REGIÓN DE);1.2.-Lesiones;2024;3.811
MURCIA (REGIÓN DE);1.2.-Lesiones;2023;3.517
MURCIA (REGIÓN DE);1.2.-Lesiones;2022;3.310
MURCIA (REGIÓN DE);1.2.-Lesiones;2021;2.813
MURCIA (REGIÓN DE);1.2.-Lesiones;2020;2.480
MURCIA (REGIÓN DE);1.2.-Lesiones;2019;2.847
MURCIA (REGIÓN DE);1.2.-Lesiones;2018;2.762
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2024;3.786
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2023;4.008
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2022;3.309
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2021;3.056
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2020;2.538
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2019;2.709
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2018;2.607
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2024;197
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2023;145
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2022;98
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2021;72
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2020;68
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2019;65
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2018;54
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2024;4.726
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2023;4.422
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2022;3.903
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2021;3.568
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2020;3.346
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2019;3.240
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2018;2.931
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2024;335
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2023;388
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2022;345
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2021;357
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2020;380
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2019;370
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2018;342
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2024;4.391
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2023;4.034
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2022;3.558
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2021;3.211
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2020;2.966
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2019;2.870
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2018;2.589
