Provincias;Tipología penal;periodo;Total
Araba/Álava;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;4
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2024;378
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2023;434
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2022;568
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2021;354
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2020;264
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2019;558
Araba/Álava;5.2.2.-Robos con fuerza en viviendas;2018;492
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2024;104
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2023;178
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2022;185
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2021;189
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2020;180
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2019;262
Araba/Álava;5.2.3.-Robos con fuerza en establecimientos;2018;197
Araba/Álava;5.3.-Robos con violencia o intimidación;2024;201
Araba/Álava;5.3.-Robos con violencia o intimidación;2023;114
Araba/Álava;5.3.-Robos con violencia o intimidación;2022;114
Araba/Álava;5.3.-Robos con violencia o intimidación;2021;120
Araba/Álava;5.3.-Robos con violencia o intimidación;2020;103
Araba/Álava;5.3.-Robos con violencia o intimidación;2019;141
Araba/Álava;5.3.-Robos con violencia o intimidación;2018;180
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2024;157
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2023;82
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2022;74
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2021;81
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2020;64
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2019;97
Araba/Álava;5.3.1.-Robos con violencia en vía pública;2018;118
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2024;13
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2023;6
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2022;5
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2021;10
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2020;6
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2019;8
Araba/Álava;5.3.2.-Robos con violencia en viviendas;2018;15
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2024;15
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2023;14
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2022;18
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2021;20
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2020;26
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2019;22
Araba/Álava;5.3.3.-Robos con violencia en establecimientos;2018;30
Araba/Álava;5.4.-Sustracción de vehículos;2024;67
Araba/Álava;5.4.-Sustracción de vehículos;2023;74
Araba/Álava;5.4.-Sustracción de vehículos;2022;56
Araba/Álava;5.4.-Sustracción de vehículos;2021;65
Araba/Álava;5.4.-Sustracción de vehículos;2020;47
Araba/Álava;5.4.-Sustracción de vehículos;2019;70
Araba/Álava;5.4.-Sustracción de vehículos;2018;85
Araba/Álava;5.5.-Estafas;2024;4.099
Araba/Álava;5.5.-Estafas;2023;4.293
Araba/Álava;5.5.-Estafas;2022;3.497
Araba/Álava;5.5.-Estafas;2021;2.635
Araba/Álava;5.5.-Estafas;2020;3.019
Araba/Álava;5.5.-Estafas;2019;2.802
Araba/Álava;5.5.-Estafas;2018;2.465
Araba/Álava;5.5.1.-Estafas informáticas;2024;3.953
Araba/Álava;5.5.1.-Estafas informáticas;2023;4.139
Araba/Álava;5.5.1.-Estafas informáticas;2022;3.186
Araba/Álava;5.5.1.-Estafas informáticas;2021;2.333
Araba/Álava;5.5.1.-Estafas informáticas;2020;2.721
Araba/Álava;5.5.1.-Estafas informáticas;2019;2.443
Araba/Álava;5.5.1.-Estafas informáticas;2018;2.128
Araba/Álava;5.6.-Daños;2024;1.214
Araba/Álava;5.6.-Daños;2023;1.251
Araba/Álava;5.6.-Daños;2022;1.204
Araba/Álava;5.6.-Daños;2021;1.127
Araba/Álava;5.6.-Daños;2020;967
Araba/Álava;5.6.-Daños;2019;1.347
Araba/Álava;5.6.-Daños;2018;1.231
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2024;10
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2023;17
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2022;0
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2021;1
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2020;1
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2019;2
Araba/Álava;5.7.-Contra la propiedad intelectual/industrial;2018;3
Araba/Álava;5.8.-Blanqueo de capitales;2024;5
Araba/Álava;5.8.-Blanqueo de capitales;2023;0
Araba/Álava;5.8.-Blanqueo de capitales;2022;1
Araba/Álava;5.8.-Blanqueo de capitales;2021;1
Araba/Álava;5.8.-Blanqueo de capitales;2020;3
Araba/Álava;5.8.-Blanqueo de capitales;2019;0
Araba/Álava;5.8.-Blanqueo de capitales;2018;0
Araba/Álava;5.9.-Otros contra el patrimonio;2024;433
Araba/Álava;5.9.-Otros contra el patrimonio;2023;355
Araba/Álava;5.9.-Otros contra el patrimonio;2022;300
Araba/Álava;5.9.-Otros contra el patrimonio;2021;273
Araba/Álava;5.9.-Otros contra el patrimonio;2020;239
Araba/Álava;5.9.-Otros contra el patrimonio;2019;215
Araba/Álava;5.9.-Otros contra el patrimonio;2018;217
Araba/Álava;6. SEGURIDAD COLECTIVA;2024;572
Araba/Álava;6. SEGURIDAD COLECTIVA;2023;434
Araba/Álava;6. SEGURIDAD COLECTIVA;2022;368
Araba/Álava;6. SEGURIDAD COLECTIVA;2021;303
Araba/Álava;6. SEGURIDAD COLECTIVA;2020;261
Araba/Álava;6. SEGURIDAD COLECTIVA;2019;302
Araba/Álava;6. SEGURIDAD COLECTIVA;2018;309
Araba/Álava;6.1.-Tráfico de drogas;2024;286
Araba/Álava;6.1.-Tráfico de drogas;2023;128
Araba/Álava;6.1.-Tráfico de drogas;2022;105
Araba/Álava;6.1.-Tráfico de drogas;2021;89
Araba/Álava;6.1.-Tráfico de drogas;2020;111
Araba/Álava;6.1.-Tráfico de drogas;2019;105
Araba/Álava;6.1.-Tráfico de drogas;2018;73
Araba/Álava;6.2.-Contra la seguridad vial;2024;269
Araba/Álava;6.2.-Contra la seguridad vial;2023;293
Araba/Álava;6.2.-Contra la seguridad vial;2022;239
Araba/Álava;6.2.-Contra la seguridad vial;2021;203
Araba/Álava;6.2.-Contra la seguridad vial;2020;139
Araba/Álava;6.2.-Contra la seguridad vial;2019;175
Araba/Álava;6.2.-Contra la seguridad vial;2018;225
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2024;17
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2023;13
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2022;24
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2021;11
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2020;11
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2019;22
Araba/Álava;6.3.-Otros contra la seguridad colectiva;2018;11
Araba/Álava;7. FALSEDADES;2024;344
Araba/Álava;7. FALSEDADES;2023;331
Araba/Álava;7. FALSEDADES;2022;341
Araba/Álava;7. FALSEDADES;2021;278
Araba/Álava;7. FALSEDADES;2020;210
Araba/Álava;7. FALSEDADES;2019;188
Araba/Álava;7. FALSEDADES;2018;168
Araba/Álava;8. ADMÓN. PÚBLICA;2024;1
Araba/Álava;8. ADMÓN. PÚBLICA;2023;2
Araba/Álava;8. ADMÓN. PÚBLICA;2022;4
Araba/Álava;8. ADMÓN. PÚBLICA;2021;1
Araba/Álava;8. ADMÓN. PÚBLICA;2020;5
Araba/Álava;8. ADMÓN. PÚBLICA;2019;3
Araba/Álava;8. ADMÓN. PÚBLICA;2018;3
Araba/Álava;9. ADMÓN. JUSTICIA;2024;321
Araba/Álava;9. ADMÓN. JUSTICIA;2023;271
Araba/Álava;9. ADMÓN. JUSTICIA;2022;230
Araba/Álava;9. ADMÓN. JUSTICIA;2021;217
Araba/Álava;9. ADMÓN. JUSTICIA;2020;164
Araba/Álava;9. ADMÓN. JUSTICIA;2019;210
Araba/Álava;9. ADMÓN. JUSTICIA;2018;192
Araba/Álava;10. ORDEN PÚBLICO;2024;226
Araba/Álava;10. ORDEN PÚBLICO;2023;231
Araba/Álava;10. ORDEN PÚBLICO;2022;189
Araba/Álava;10. ORDEN PÚBLICO;2021;221
Araba/Álava;10. ORDEN PÚBLICO;2020;280
Araba/Álava;10. ORDEN PÚBLICO;2019;130
Araba/Álava;10. ORDEN PÚBLICO;2018;144
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2024;2
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2023;4
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2022;0
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2021;1
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2020;0
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2019;1
Araba/Álava;11. LEGISLACIÓN ESPECIAL;2018;0
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2024;84
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2023;108
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2022;87
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2021;72
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2020;91
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2019;62
Araba/Álava;12. OTRAS INFRACCIONES PENALES;2018;77
Araba/Álava;TOTAL INFRACCIONES PENALES;2024;16.218
Araba/Álava;TOTAL INFRACCIONES PENALES;2023;15.676
Araba/Álava;TOTAL INFRACCIONES PENALES;2022;14.040
Araba/Álava;TOTAL INFRACCIONES PENALES;2021;11.383
Araba/Álava;TOTAL INFRACCIONES PENALES;2020;10.641
Araba/Álava;TOTAL INFRACCIONES PENALES;2019;13.011
Araba/Álava;TOTAL INFRACCIONES PENALES;2018;12.781
Albacete;1. CONTRA LAS PERSONAS;2024;1.711
Albacete;1. CONTRA LAS PERSONAS;2023;1.638
Albacete;1. CONTRA LAS PERSONAS;2022;1.638
Albacete;1. CONTRA LAS PERSONAS;2021;1.316
Albacete;1. CONTRA LAS PERSONAS;2020;1.217
Albacete;1. CONTRA LAS PERSONAS;2019;1.458
Albacete;1. CONTRA LAS PERSONAS;2018;1.316
Albacete;1.1.-Homicidios dolosos/asesinatos;2024;3
Albacete;1.1.-Homicidios dolosos/asesinatos;2023;12
Albacete;1.1.-Homicidios dolosos/asesinatos;2022;14
Albacete;1.1.-Homicidios dolosos/asesinatos;2021;14
Albacete;1.1.-Homicidios dolosos/asesinatos;2020;4
Albacete;1.1.-Homicidios dolosos/asesinatos;2019;3
Albacete;1.1.-Homicidios dolosos/asesinatos;2018;10
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;0
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;5
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;2
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;1
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;2
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;0
Albacete;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;3
Albacete;1.2.-Lesiones;2024;902
Albacete;1.2.-Lesiones;2023;851
Albacete;1.2.-Lesiones;2022;878
Albacete;1.2.-Lesiones;2021;655
Albacete;1.2.-Lesiones;2020;565
Albacete;1.2.-Lesiones;2019;748
Albacete;1.2.-Lesiones;2018;686
Albacete;1.3.-Malos tratos ámbito familiar;2024;768
Albacete;1.3.-Malos tratos ámbito familiar;2023;728
Albacete;1.3.-Malos tratos ámbito familiar;2022;698
Albacete;1.3.-Malos tratos ámbito familiar;2021;611
Albacete;1.3.-Malos tratos ámbito familiar;2020;603
Albacete;1.3.-Malos tratos ámbito familiar;2019;641
Albacete;1.3.-Malos tratos ámbito familiar;2018;581
Albacete;1.4.-Otros contra las personas;2024;38
Albacete;1.4.-Otros contra las personas;2023;47
Albacete;1.4.-Otros contra las personas;2022;48
Albacete;1.4.-Otros contra las personas;2021;36
Albacete;1.4.-Otros contra las personas;2020;45
Albacete;1.4.-Otros contra las personas;2019;66
Albacete;1.4.-Otros contra las personas;2018;39
Albacete;2. CONTRA LA LIBERTAD;2024;1.057
Albacete;2. CONTRA LA LIBERTAD;2023;990
Albacete;2. CONTRA LA LIBERTAD;2022;946
Albacete;2. CONTRA LA LIBERTAD;2021;901
Albacete;2. CONTRA LA LIBERTAD;2020;682
Albacete;2. CONTRA LA LIBERTAD;2019;728
Albacete;2. CONTRA LA LIBERTAD;2018;703
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2024;98
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2023;97
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2022;114
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2021;101
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2020;67
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2019;78
Albacete;2.1.-Malos tratos habituales en el ámbito familiar;2018;73
Albacete;2.2.-Otros contra la libertad;2024;959
Albacete;2.2.-Otros contra la libertad;2023;893
Albacete;2.2.-Otros contra la libertad;2022;832
Albacete;2.2.-Otros contra la libertad;2021;800
Albacete;2.2.-Otros contra la libertad;2020;615
Albacete;2.2.-Otros contra la libertad;2019;650
Albacete;2.2.-Otros contra la libertad;2018;630
Albacete;3. LIBERTAD SEXUAL;2024;153
Albacete;3. LIBERTAD SEXUAL;2023;140
Albacete;3. LIBERTAD SEXUAL;2022;131
Albacete;3. LIBERTAD SEXUAL;2021;124
Albacete;3. LIBERTAD SEXUAL;2020;82
Albacete;3. LIBERTAD SEXUAL;2019;115
Albacete;3. LIBERTAD SEXUAL;2018;104
Albacete;3.1.-Agresión sexual;2024;106
Albacete;3.1.-Agresión sexual;2023;90
Albacete;3.1.-Agresión sexual;2022;81
Albacete;3.1.-Agresión sexual;2021;83
Albacete;3.1.-Agresión sexual;2020;57
Albacete;3.1.-Agresión sexual;2019;66
Albacete;3.1.-Agresión sexual;2018;62
Albacete;3.2.-Agresión sexual con penetración;2024;25
Albacete;3.2.-Agresión sexual con penetración;2023;31
Albacete;3.2.-Agresión sexual con penetración;2022;30
Albacete;3.2.-Agresión sexual con penetración;2021;18
Albacete;3.2.-Agresión sexual con penetración;2020;11
Albacete;3.2.-Agresión sexual con penetración;2019;19
Albacete;3.2.-Agresión sexual con penetración;2018;16
Albacete;3.3.-Corrupción de menores o incapacitados;2024;4
Albacete;3.3.-Corrupción de menores o incapacitados;2023;4
Albacete;3.3.-Corrupción de menores o incapacitados;2022;2
Albacete;3.3.-Corrupción de menores o incapacitados;2021;4
Albacete;3.3.-Corrupción de menores o incapacitados;2020;5
Albacete;3.3.-Corrupción de menores o incapacitados;2019;4
Albacete;3.3.-Corrupción de menores o incapacitados;2018;7
Albacete;3.4.-Pornografía de menores;2024;6
Albacete;3.4.-Pornografía de menores;2023;3
Albacete;3.4.-Pornografía de menores;2022;5
Albacete;3.4.-Pornografía de menores;2021;3
Albacete;3.4.-Pornografía de menores;2020;4
Albacete;3.4.-Pornografía de menores;2019;11
Albacete;3.4.-Pornografía de menores;2018;9
Albacete;3.5.-Otros contra la libertad sexual;2024;12
Albacete;3.5.-Otros contra la libertad sexual;2023;12
Albacete;3.5.-Otros contra la libertad sexual;2022;13
Albacete;3.5.-Otros contra la libertad sexual;2021;16
Albacete;3.5.-Otros contra la libertad sexual;2020;5
Albacete;3.5.-Otros contra la libertad sexual;2019;15
Albacete;3.5.-Otros contra la libertad sexual;2018;10
Albacete;4. RELACIONES FAMILIARES;2024;59
Albacete;4. RELACIONES FAMILIARES;2023;69
Albacete;4. RELACIONES FAMILIARES;2022;76
Albacete;4. RELACIONES FAMILIARES;2021;60
Albacete;4. RELACIONES FAMILIARES;2020;63
Albacete;4. RELACIONES FAMILIARES;2019;74
Albacete;4. RELACIONES FAMILIARES;2018;63
Albacete;5. PATRIMONIO;2024;10.922
Albacete;5. PATRIMONIO;2023;11.371
Albacete;5. PATRIMONIO;2022;11.105
Albacete;5. PATRIMONIO;2021;8.090
Albacete;5. PATRIMONIO;2020;7.534
Albacete;5. PATRIMONIO;2019;9.529
Albacete;5. PATRIMONIO;2018;9.435
Albacete;5.1.-Hurtos;2024;3.511
Albacete;5.1.-Hurtos;2023;3.771
Albacete;5.1.-Hurtos;2022;3.703
Albacete;5.1.-Hurtos;2021;2.482
Albacete;5.1.-Hurtos;2020;2.176
Albacete;5.1.-Hurtos;2019;3.493
Albacete;5.1.-Hurtos;2018;3.842
Albacete;5.2.-Robos con fuerza en las cosas;2024;1.831
Albacete;5.2.-Robos con fuerza en las cosas;2023;1.784
Albacete;5.2.-Robos con fuerza en las cosas;2022;1.534
Albacete;5.2.-Robos con fuerza en las cosas;2021;1.116
Albacete;5.2.-Robos con fuerza en las cosas;2020;1.199
Albacete;5.2.-Robos con fuerza en las cosas;2019;1.769
Albacete;5.2.-Robos con fuerza en las cosas;2018;1.744
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;534
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;421
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;459
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;335
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;387
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;544
Albacete;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;497
Albacete;5.2.2.-Robos con fuerza en viviendas;2024;681
Albacete;5.2.2.-Robos con fuerza en viviendas;2023;636
Albacete;5.2.2.-Robos con fuerza en viviendas;2022;563
Albacete;5.2.2.-Robos con fuerza en viviendas;2021;398
Albacete;5.2.2.-Robos con fuerza en viviendas;2020;468
Albacete;5.2.2.-Robos con fuerza en viviendas;2019;736
Albacete;5.2.2.-Robos con fuerza en viviendas;2018;726
Albacete;5.2.3.-Robos con fuerza en establecimientos;2024;197
Albacete;5.2.3.-Robos con fuerza en establecimientos;2023;204
Albacete;5.2.3.-Robos con fuerza en establecimientos;2022;153
Albacete;5.2.3.-Robos con fuerza en establecimientos;2021;145
Albacete;5.2.3.-Robos con fuerza en establecimientos;2020;117
Albacete;5.2.3.-Robos con fuerza en establecimientos;2019;191
Albacete;5.2.3.-Robos con fuerza en establecimientos;2018;222
Albacete;5.3.-Robos con violencia o intimidación;2024;207
Albacete;5.3.-Robos con violencia o intimidación;2023;211
Albacete;5.3.-Robos con violencia o intimidación;2022;204
Albacete;5.3.-Robos con violencia o intimidación;2021;176
Albacete;5.3.-Robos con violencia o intimidación;2020;145
Albacete;5.3.-Robos con violencia o intimidación;2019;252
Albacete;5.3.-Robos con violencia o intimidación;2018;240
Albacete;5.3.1.-Robos con violencia en vía pública;2024;104
Albacete;5.3.1.-Robos con violencia en vía pública;2023;120
Albacete;5.3.1.-Robos con violencia en vía pública;2022;123
Albacete;5.3.1.-Robos con violencia en vía pública;2021;92
Albacete;5.3.1.-Robos con violencia en vía pública;2020;80
Albacete;5.3.1.-Robos con violencia en vía pública;2019;168
Albacete;5.3.1.-Robos con violencia en vía pública;2018;145
Albacete;5.3.2.-Robos con violencia en viviendas;2024;34
Albacete;5.3.2.-Robos con violencia en viviendas;2023;23
Albacete;5.3.2.-Robos con violencia en viviendas;2022;16
Albacete;5.3.2.-Robos con violencia en viviendas;2021;17
Albacete;5.3.2.-Robos con violencia en viviendas;2020;23
Albacete;5.3.2.-Robos con violencia en viviendas;2019;23
Albacete;5.3.2.-Robos con violencia en viviendas;2018;19
Albacete;5.3.3.-Robos con violencia en establecimientos;2024;41
Albacete;5.3.3.-Robos con violencia en establecimientos;2023;46
Albacete;5.3.3.-Robos con violencia en establecimientos;2022;36
Albacete;5.3.3.-Robos con violencia en establecimientos;2021;41
Albacete;5.3.3.-Robos con violencia en establecimientos;2020;30
Albacete;5.3.3.-Robos con violencia en establecimientos;2019;26
Albacete;5.3.3.-Robos con violencia en establecimientos;2018;30
Albacete;5.4.-Sustracción de vehículos;2024;99
Albacete;5.4.-Sustracción de vehículos;2023;122
Albacete;5.4.-Sustracción de vehículos;2022;135
Albacete;5.4.-Sustracción de vehículos;2021;97
Albacete;5.4.-Sustracción de vehículos;2020;74
Albacete;5.4.-Sustracción de vehículos;2019;94
Albacete;5.4.-Sustracción de vehículos;2018;99
Albacete;5.5.-Estafas;2024;3.344
Albacete;5.5.-Estafas;2023;3.633
Albacete;5.5.-Estafas;2022;3.449
Albacete;5.5.-Estafas;2021;2.500
Albacete;5.5.-Estafas;2020;2.475
Albacete;5.5.-Estafas;2019;2.154
Albacete;5.5.-Estafas;2018;1.730
Albacete;5.5.1.-Estafas informáticas;2024;3.012
Albacete;5.5.1.-Estafas informáticas;2023;3.229
Albacete;5.5.1.-Estafas informáticas;2022;2.966
Albacete;5.5.1.-Estafas informáticas;2021;2.164
Albacete;5.5.1.-Estafas informáticas;2020;2.117
Albacete;5.5.1.-Estafas informáticas;2019;1.727
